date, pm25, pm10, o3, no2, so2, co
2023/11/23, 14, 16, , , , 
2023/11/24, 13, 9, , , , 
2023/11/25, 14, 9, , , , 
2023/11/26, 12, 8, , , , 
2023/11/27, 8, 20, , , , 
2023/11/28, 12, 7, 19, , , 
2023/11/29, 5, 4, 16, 2, , 
2023/11/30, 3, 4, 16, 4, , 
2023/12/1, 2, 7, 14, 1, , 
2023/12/2, 5, 10, 16, 1, 1, 
2023/12/3, 7, 9, 27, 1, , 
2023/12/4, 9, 15, 30, 2, , 
2023/12/5, 13, 17, 16, 2, , 
2023/12/6, 13, 23, 26, 2, , 
2023/12/7, 13, 20, 35, 4, , 1
2023/12/8, 16, 9, 19, , , 
2023/12/9, 8, 7, 18, , , 
2023/12/10, 6, 8, 17, 1, , 1
2023/12/11, 7, 9, 17, 1, 6, 1
2023/12/12, 8, 19, 31, 3, , 1
2023/12/13, 24, 10, 22, 1, , 
2023/12/14, 9, 9, 21, 1, , 1
2023/12/15, 8, 11, 18, 1, , 1
2023/12/16, 8, 17, 20, , , 
2023/12/17, 14, 21, 16, 3, , 1
2023/12/18, 16, 9, 21, 2, , 
2023/12/19, 7, 9, 14, 2, , 
2023/12/20, 5, 11, 13, 1, , 
2023/12/21, 5, 8, 16, 1, 3, 
2023/12/22, 5, 9, 18, 1, 2, 
2023/12/23, 6, 7, 16, 1, 5, 
2023/12/24, 5, 12, 16, 2, 9, 
2023/12/25, 8, 12, 22, 1, 2, 
2023/12/26, 9, 10, 26, 1, , 1
2023/12/27, 10, 13, 13, 1, , 
2023/12/28, 10, 11, 16, 1, , 
2023/12/29, 9, 13, 14, , , 
2023/12/30, 10, 20, 14, , , 
2023/12/31, 15, 19, 23, 1, 1, 
2023/7/1, 15, 9, 21, 1, , 
2023/7/2, 10, 15, 11, 8, , 1
2023/7/3, 31, 20, 3, 7, , 2
2023/7/4, 48, 12, 14, 5, 1, 1
2023/7/5, 32, 13, 13, 6, , 1
2023/7/6, 29, 6, 20, 4, , 
2023/7/7, 13, 7, 22, , 1, 
2023/7/8, 6, 5, 22, , , 
2023/7/9, 6, 5, 21, 1, , 1
2023/7/10, 5, 19, 20, 3, , 
2023/7/11, 25, 15, 15, 5, 1, 1
2023/7/12, 38, 7, 18, 6, , 2
2023/7/13, 17, 7, 20, 4, , 
2023/7/14, 14, 8, 19, 2, , 
2023/7/15, 21, 11, 21, 3, , 
2023/7/16, 19, 16, 12, 6, , 1
2023/7/17, 37, 20, 20, 3, , 1
2023/7/18, 50, 21, 18, 7, , 1
2023/7/19, 44, 13, 16, 6, 1, 3
2023/7/20, 27, 11, 18, 4, , 
2023/7/21, 24, 14, 21, 4, , 1
2023/7/22, 39, 21, 17, 2, , 1
2023/7/23, 58, 9, 17, 4, , 1
2023/7/24, 25, 9, 19, 5, , 1
2023/7/25, 24, 17, 18, 6, , 1
2023/7/26, 46, 13, 10, 6, 2, 2
2023/7/27, 41, 8, 17, 5, , 1
2023/7/28, 17, 11, 19, 3, 1, 1
2023/7/29, 24, 4, 20, 1, , 
2023/7/30, 7, 11, 23, 2, 1, 
2023/7/31, 10, 14, 21, 2, , 
2023/8/1, 23, 18, 13, 7, , 1
2023/8/2, 36, 15, 19, 7, , 2
2023/8/3, 40, 9, 23, 5, 1, 1
2023/8/4, 18, 9, 21, 2, , 
2023/8/5, 21, 14, 19, 3, , 1
2023/8/6, 39, 9, 18, 5, , 1
2023/8/7, 26, 12, 15, 7, 2, 1
2023/8/8, 36, 15, 17, 6, 1, 1
2023/8/9, 39, 10, 22, 3, , 
2023/8/10, 15, 8, 19, 3, , 
2023/8/11, 20, 7, 20, 1, , 
2023/8/12, 16, 11, 20, 2, , 1
2023/8/13, 30, 11, 19, 5, 1, 
2023/8/14, 30, 11, 19, 4, , 1
2023/8/15, 34, 14, 15, 6, , 1
2023/8/16, 43, 21, 3, 9, , 2
2023/8/17, 56, 10, 22, 4, , 
2023/8/18, 21, 4, 20, 1, 1, 
2023/8/19, 6, 6, 19, 4, , 1
2023/8/20, 14, 10, 16, 5, , 1
2023/8/21, 20, 10, 18, 5, , 1
2023/8/22, 25, 8, 20, 6, , 1
2023/8/23, 16, 10, 16, 4, , 1
2023/8/24, 28, 8, 23, 4, , 1
2023/8/25, 13, 12, 22, 1, 1, 
2023/8/26, 16, 6, 22, 1, , 1
2023/8/27, 8, 11, 19, 4, , 1
2023/8/28, 22, 13, 17, 5, , 2
2023/8/29, 34, 6, 19, 4, , 
2023/8/30, 10, 6, 23, 2, 1, 
2023/8/31, 10, 16, 22, 4, 1, 
2023/9/1, 20, 14, 21, 3, 2, 1
2023/9/2, 28, 8, 19, 3, , 1
2023/9/3, 13, 11, 24, 3, , 1
2023/9/4, 18, 9, 22, 3, , 
2023/9/5, 15, 11, 21, 4, , 1
2023/9/6, 22, 13, 23, 4, , 1
2023/9/7, 20, 4, 24, 1, , 
2023/9/8, 5, 6, 20, 1, , 
2023/9/9, 11, 12, 21, 2, 1, 
2023/9/10, 26, 8, 17, 4, , 1
2023/9/11, 23, 8, 22, 4, , 1
2023/9/12, 18, 10, 20, 5, , 1
2023/9/13, 16, 12, 20, 6, 1, 1
2023/9/14, 14, 13, 25, 6, , 1
2023/9/15, 14, 9, 23, 2, 1, 1
2023/9/16, 13, 8, 24, 1, , 
2023/9/17, 9, 16, 23, 4, 3, 1
2023/9/18, 23, 14, 27, 6, , 1
2023/9/19, 22, 8, 25, 2, , 
2023/9/20, 9, 6, 20, 3, , 
2023/9/21, 8, 6, 23, 2, , 
2023/9/22, 11, 8, 23, 2, 6, 1
2023/9/23, 15, 11, 26, 2, , 1
2023/9/24, 24, 12, 24, 4, , 
2023/9/25, 22, 16, 23, 2, , 
2023/9/26, 16, 15, 22, 2, , 
2023/9/27, 20, 9, 23, 3, , 
2023/9/28, 10, 9, 28, 3, , 1
2023/9/29, 13, 11, 30, 3, , 1
2023/9/30, 17, 13, 23, 2, 1, 1
2023/4/1, 15, 8, 16, 1, 1, 
2023/4/2, 13, 9, 19, 4, 2, 
2023/4/3, 12, 10, 23, 4, , 
2023/4/4, 20, 18, 21, 4, , 
2023/4/5, 45, 22, 23, 3, , 
2023/4/6, 56, 14, 15, 3, 1, 1
2023/4/7, 37, 13, 18, , , 
2023/4/8, 18, 17, 16, , , 
2023/4/9, 15, 20, 17, 1, , 
2023/4/10, 22, 15, 14, 3, 2, 
2023/4/11, 23, 9, 11, 6, , 6
2023/4/12, 19, 12, 15, 2, , 
2023/4/13, 19, 8, 18, 1, , 1
2023/4/14, 5, 14, 13, 3, 1, 1
2023/4/15, 24, 11, 16, 1, , 
2023/4/16, 17, 13, 15, 4, , 
2023/4/17, 22, 12, 12, 5, , 1
2023/4/18, 15, 16, 15, 4, , 
2023/4/19, 19, 16, 14, 5, , 
2023/4/20, 23, 13, 11, 5, , 
2023/4/21, 23, 7, 14, 2, 1, 
2023/4/22, 15, 9, 15, 1, 1, 
2023/4/23, 13, 20, 16, 7, 1, 1
2023/4/24, 45, 23, 20, 5, , 1
2023/4/25, 55, 31, 20, 6, 1, 1
2023/4/26, 72, 26, 12, 7, 1, 1
2023/4/27, 52, 18, 19, 3, 1, 
2023/4/28, 20, 18, 16, 4, , 
2023/4/29, 35, 22, 18, 2, , 1
2023/4/30, 53, 18, 15, 6, , 2
2023/5/1, 47, 9, 16, 5, , 1
2023/5/2, 19, 13, 16, 3, , 
2023/5/3, 21, 15, 15, 5, , 
2023/5/4, 31, 10, 16, 5, , 1
2023/5/5, 15, 11, 16, 2, , 
2023/5/6, 21, 13, 17, 2, , 
2023/5/7, 34, 11, 16, 4, , 
2023/5/8, 21, 17, 16, 3, , 
2023/5/9, 27, 8, 16, 3, , 
2023/5/10, 16, 11, 13, 4, 1, 1
2023/5/11, 25, 19, 9, 5, , 1
2023/5/12, 50, 21, 19, 4, , 1
2023/5/13, 46, 17, 15, 5, , 1
2023/5/14, 38, 25, 19, 5, , 1
2023/5/15, 56, 17, 18, 5, 1, 
2023/5/16, 33, 14, 16, 5, , 1
2023/5/17, 31, 13, 14, 5, , 1
2023/5/18, 33, 10, 14, 7, , 1
2023/5/19, 31, 7, 18, 4, , 1
2023/5/20, 12, 27, 21, 2, , 
2023/5/21, 24, 42, 17, 4, , 
2023/5/22, 30, 19, 17, 4, , 1
2023/5/23, 24, 26, 14, 6, , 2
2023/5/24, 40, 16, 16, 4, , 1
2023/5/25, 24, 9, 16, 6, , 
2023/5/26, 17, 8, 19, 2, , 1
2023/5/27, 9, 5, 18, 3, 1, 
2023/5/28, 11, 8, 17, 3, , 
2023/5/29, 11, 5, 16, 3, , 
2023/5/30, 7, 3, 16, 2, 1, 
2023/5/31, 4, 22, 19, 3, , 
2023/6/1, 20, 24, 13, 5, 1, 
2023/6/2, 29, 18, 13, 4, , 1
2023/6/3, 41, 13, 20, 3, , 1
2023/6/4, 14, 15, 11, 4, , 1
2023/6/5, 22, 24, 2, 4, , 2
2023/6/6, 57, 20, 7, 4, , 2
2023/6/7, 53, 10, 17, 5, , 1
2023/6/8, 20, 10, 19, 5, , 
2023/6/9, 12, 12, 18, 3, , 
2023/6/10, 24, 10, 15, 4, , 1
2023/6/11, 23, 14, 6, 4, , 2
2023/6/12, 35, 30, 11, 5, , 2
2023/6/13, 73, 7, 17, 5, 1, 
2023/6/14, 12, 6, 14, 5, , 
2023/6/15, 13, 10, 17, 3, , 
2023/6/16, 19, 9, 17, 4, , 1
2023/6/17, 16, 5, 20, , , 
2023/6/18, 5, 5, 20, 3, , 
2023/6/19, 9, 11, 16, 4, , 
2023/6/20, 31, 10, 15, 6, 1, 1
2023/6/21, 22, 15, 8, 6, 1, 1
2023/6/22, 31, 13, 9, 6, , 1
2023/6/23, 37, 10, 16, 4, 2, 1
2023/6/24, 24, 6, 19, 2, , 
2023/6/25, 7, 6, 21, 2, , 
2023/6/26, 10, 12, 18, 4, , 1
2023/6/27, 30, 9, 19, 3, , 1
2023/6/28, 19, 7, 18, 4, , 1
2023/6/29, 21, 3, 20, 2, , 
2023/6/30, 6, 7, 20, 1, , 
2023/1/2, 15, 13, 11, 1, , 
2023/1/3, 11, 13, 13, 1, , 
2023/1/4, 11, 8, 11, 1, 1, 
2023/1/5, 7, 8, 13, 2, 4, 
2023/1/6, 6, 9, 14, , , 
2023/1/7, 7, 10, 16, 1, , 
2023/1/8, 8, 10, 31, 2, , 
2023/1/9, 8, 10, 16, 1, , 
2023/1/10, 14, , , , , 
2023/1/31, 16, 7, 12, 2, , 
2023/2/1, 6, 10, 14, 2, , 
2023/2/2, 7, 3, 11, 1, , 
2023/2/3, 3, 14, 10, , , 
2023/2/4, 12, 10, 11, , , 
2023/2/5, 8, 3, 11, 1, 1, 
2023/2/6, 3, 5, 12, 1, , 
2023/2/7, 5, 9, 13, 2, 4, 
2023/2/8, 13, 12, 14, 1, 4, 
2023/2/9, 13, 13, 27, 3, , 
2023/2/10, 20, 15, 27, 1, , 
2023/2/11, 25, 16, 14, , , 
2023/2/12, 17, 16, 11, 2, 1, 
2023/2/13, 14, 11, 16, 2, 1, 
2023/2/14, 10, 14, 24, 2, , 
2023/2/15, 14, 16, 30, 5, , 
2023/2/16, 18, 20, 31, 4, 1, 
2023/2/17, 21, 14, 15, 1, , 
2023/2/18, 15, 8, 22, 2, 3, 
2023/2/19, 11, 10, 17, 2, , 
2023/2/20, 16, 14, 15, 1, , 
2023/2/21, 12, 13, 14, 1, , 
2023/2/22, 9, 17, 20, 2, 4, 
2023/2/23, 11, 13, 26, 4, 1, 
2023/2/24, 13, 15, 26, 5, , 
2023/2/25, 16, 6, 15, 1, , 
2023/2/26, 8, 10, 14, 2, , 
2023/2/27, 9, 15, 14, 2, 1, 
2023/2/28, 19, 6, 11, 2, , 
2023/3/1, 5, 5, 10, 2, 1, 
2023/3/2, 4, 9, 16, 2, 3, 
2023/3/3, 9, 18, 13, 1, 4, 
2023/3/4, 18, 15, 26, 3, , 
2023/3/5, 17, 10, 21, 2, , 
2023/3/6, 9, 11, 18, 1, , 
2023/3/7, 9, 12, 17, 1, 1, 
2023/3/8, 9, 10, 14, 2, 1, 
2023/3/9, 8, 8, 13, 3, , 
2023/3/10, 8, 7, 21, 2, 1, 
2023/3/11, 12, 6, 14, 1, , 
2023/3/12, 5, 9, 17, 1, , 
2023/3/13, 8, 16, 25, 2, , 
2023/3/14, 23, 18, 30, 4, , 
2023/3/15, 36, 15, 16, 2, , 
2023/3/16, 27, 17, 23, 2, , 
2023/3/17, 12, 17, 22, 1, , 
2023/3/18, 13, 13, 15, , , 
2023/3/19, 11, 11, 15, 2, 5, 
2023/3/20, 7, 17, 16, 1, , 
2023/3/21, 11, 10, 15, 3, , 
2023/3/22, 20, 11, 19, 2, 1, 
2023/3/23, 21, 12, 16, 3, , 
2023/3/24, 22, 9, 14, 2, 9, 
2023/3/25, 7, 12, 16, 1, 2, 
2023/3/26, 17, 15, 11, 3, , 
2023/3/27, 34, 7, 19, 4, , 
2023/3/28, 19, 6, 15, 2, , 2
2023/3/29, 7, 8, 14, 1, , 1
2023/3/30, 7, 6, 13, 2, , 
2023/3/31, 6, 12, 16, 1, 1, 
2022/10/1, 4, 9, 24, 3, , 1
2022/10/2, 8, 10, 21, 3, 1, 1
2022/10/3, 13, 11, 18, 3, , 
2022/10/4, 12, 17, 20, 2, , 
2022/10/5, 7, 8, 19, 3, , 1
2022/10/6, 4, 7, 17, 4, , 1
2022/10/7, 10, 13, 19, 3, , 
2022/10/8, 10, 8, 20, 2, , 
2022/10/9, 11, 8, 21, 3, 3, 1
2022/10/10, 10, 9, 19, 4, , 1
2022/10/11, 6, 11, 12, 4, , 1
2022/10/12, 14, 6, 18, 2, 1, 
2022/10/13, 8, 6, 17, 2, 1, 
2022/10/14, 3, 10, 23, 1, , 1
2022/10/15, 7, 9, 19, 1, , 
2022/10/16, 8, 10, 19, 1, 1, 
2022/10/17, 10, 11, 21, 3, 1, 
2022/10/18, 7, 12, 21, 3, 4, 
2022/10/19, 10, 12, 25, 2, 1, 1
2022/10/20, 9, 7, 15, 1, 1, 1
2022/10/21, 8, 8, 23, 2, , 1
2022/10/22, 12, 11, 18, , , 
2022/10/23, 10, 8, 18, 1, 1, 
2022/10/24, 5, 6, 17, 1, 1, 
2022/10/25, 6, 5, 21, 3, , 
2022/10/26, 5, 3, 14, 2, , 
2022/10/27, 3, 5, 21, 1, 1, 
2022/10/28, 3, 8, 17, , , 
2022/10/29, 4, 9, 19, 1, , 
2022/10/30, 11, 7, 19, 1, 1, 
2022/10/31, 4, 4, 17, 1, , 
2022/11/1, 5, 7, 18, 1, , 
2022/11/2, 5, 12, 15, 2, , 
2022/11/3, 6, 5, 16, 2, , 
2022/11/4, 2, 8, 19, 1, , 
2022/11/5, 7, 10, 19, 1, , 
2022/11/6, 9, 13, 20, 4, 3, 
2022/11/7, 8, , 20, 3, , 
2022/11/9, 8, 13, 24, 3, 1, 
2022/11/10, 9, 10, 18, 3, , 1
2022/11/11, 8, 11, 16, , , 
2022/11/12, 10, 6, 23, 1, , 
2022/11/13, 5, 8, 19, 1, , 
2022/11/14, 4, 13, 15, 1, , 
2022/11/15, 7, 7, 15, 2, , 
2022/11/16, 6, 6, 12, 2, , 
2022/11/17, 6, 8, 16, 1, , 
2022/11/18, 5, 8, 11, 1, 1, 
2022/11/19, 4, 6, 17, , , 
2022/11/20, 3, 8, 16, 1, , 
2022/11/21, 4, 7, 15, 1, , 
2022/11/22, 4, 6, 13, 1, , 
2022/11/23, 4, 7, 13, 2, , 
2022/11/24, 4, 6, 15, 2, , 
2022/11/25, 3, 10, 19, 2, , 
2022/11/26, 6, 12, 19, 1, , 
2022/11/27, 6, 12, 14, 2, 1, 
2022/11/28, 6, 16, 15, 1, , 
2022/11/29, 8, 12, 14, 2, 1, 
2022/11/30, 6, 9, 12, 1, , 
2022/12/1, 5, 21, 19, 1, 1, 
2022/12/2, 12, 19, 30, 2, , 
2022/12/3, 12, 20, 29, 2, , 
2022/12/4, 15, 16, 21, 1, 1, 
2022/12/5, 11, 13, 16, 1, , 
2022/12/6, 6, 15, 16, 1, , 
2022/12/7, 7, 14, 12, , 1, 
2022/12/8, 6, 12, 13, 1, , 
2022/12/9, 5, 9, 15, 1, , 
2022/12/10, 5, 14, 21, 1, , 
2022/12/11, 6, 7, 14, 2, , 
2022/12/12, 5, 12, 11, 1, , 
2022/12/13, 7, 15, 12, 1, 1, 
2022/12/14, 7, 12, 13, 2, , 
2022/12/15, 7, 7, 11, 1, 1, 
2022/12/16, 3, 11, 12, 1, 1, 
2022/12/17, 5, 11, 12, 1, 2, 
2022/12/18, 4, 23, 15, 1, , 
2022/12/19, 10, 12, 14, 1, 1, 
2022/12/20, 6, 9, 13, 1, , 
2022/12/21, 5, 13, 20, 1, , 
2022/12/22, 7, 13, 27, 3, , 
2022/12/23, 11, 11, 19, 1, , 
2022/12/24, 8, 14, 27, , , 
2022/12/25, 13, 13, 27, 2, , 
2022/12/26, 11, 16, 36, 2, 1, 1
2022/12/27, 17, 14, 18, 2, , 
2022/12/28, 13, 16, 11, 1, 2, 
2022/12/29, 12, 10, 18, 1, 1, 
2022/12/30, 10, 10, 24, 1, , 
2022/12/31, 16, 11, 29, 1, 2, 
2023/1/1, 15, 12, 27, 2, , 
2022/7/1, 42, 13, 13, 5, , 1
2022/7/2, 37, 11, 19, 3, , 1
2022/7/3, 28, 13, 17, 5, , 1
2022/7/4, 34, 10, 16, 4, , 1
2022/7/5, 23, 9, 12, 7, 1, 1
2022/7/6, 19, 17, 16, 5, , 1
2022/7/7, 37, 12, 21, 2, , 1
2022/7/8, 8, 12, 16, 3, , 
2022/7/9, 25, 17, 21, 3, , 1
2022/7/10, 20, 12, 6, 7, , 1
2022/7/11, 25, 18, 7, 6, , 1
2022/7/12, 48, 8, 17, 5, , 1
2022/7/13, 21, 9, 13, 4, , 
2022/7/14, 19, 12, 11, 6, , 2
2022/7/15, 30, 7, 19, 4, 1, 1
2022/7/16, 15, 4, , , , 
2022/7/17, 4, 12, , , , 
2022/7/18, 21, 11, , , , 
2022/7/19, 25, 6, 16, 3, , 1
2022/7/20, 12, 8, 14, 4, 2, 1
2022/7/21, 7, 9, 13, 6, , 1
2022/7/22, 13, 15, 2, 6, , 2
2022/7/23, 38, 12, 9, 5, 1, 1
2022/7/24, 29, 11, 11, 4, , 2
2022/7/25, 25, 10, 21, 3, 1, 
2022/7/26, 14, 12, 17, 3, , 
2022/7/27, 14, 14, 17, 5, , 
2022/7/28, 20, 15, 16, 12, , 1
2022/7/29, 28, 11, 14, 4, , 1
2022/7/30, 27, 15, 7, 7, , 2
2022/7/31, 34, 7, 21, 3, , 1
2022/8/1, 11, 8, 19, 4, , 1
2022/8/2, 8, 8, 22, 5, 1, 1
2022/8/3, 6, 11, 19, 7, 1, 1
2022/8/4, 9, 7, 20, 3, , 
2022/8/5, 12, 8, 20, 4, , 1
2022/8/6, 25, 11, 19, 3, , 1
2022/8/7, 27, 8, 16, 5, 1, 1
2022/8/8, 22, 10, 19, 4, , 1
2022/8/9, 26, 8, 12, 6, , 1
2022/8/10, 13, 16, 5, 8, , 2
2022/8/11, 34, 11, 16, 4, , 1
2022/8/12, 26, 11, 12, 5, , 1
2022/8/13, 29, 4, 23, 2, , 1
2022/8/14, 8, 3, 22, 2, , 
2022/8/15, 4, 6, 21, 2, , 
2022/8/16, 11, 10, 19, 5, , 1
2022/8/17, 9, 6, 21, 2, 2, 1
2022/8/18, 6, 13, 21, 4, , 
2022/8/19, 12, 10, 22, 2, , 
2022/8/20, 12, 8, 21, 2, , 1
2022/8/21, 16, 6, 23, 4, , 1
2022/8/22, 9, 11, 21, 3, , 
2022/8/23, 18, 8, 17, 4, , 
2022/8/24, 17, 6, 21, 2, , 1
2022/8/25, 6, 6, 16, 7, 10, 1
2022/8/26, 17, 6, 19, 3, 1, 1
2022/8/27, 11, 11, 16, 3, , 1
2022/8/28, 25, 19, 14, 6, , 1
2022/8/29, 35, 5, 23, 2, 1, 
2022/8/30, 7, 12, 19, 4, 1, 
2022/8/31, 11, 10, 16, 5, , 
2022/9/1, 17, 14, 20, 3, , 
2022/9/2, 16, 10, 19, 2, , 
2022/9/3, 15, 10, 19, 1, 1, 1
2022/9/4, 19, 10, 18, 3, , 1
2022/9/5, 18, 10, 21, 3, 1, 1
2022/9/6, 14, 10, 16, 4, , 2
2022/9/7, 10, 9, 28, 3, , 
2022/9/8, 13, 11, 17, 5, , 
2022/9/9, 16, 15, 22, 2, 1, 
2022/9/10, 10, 9, 22, 1, , 
2022/9/11, 5, 14, 22, 3, , 
2022/9/12, 14, 9, 21, 3, , 
2022/9/13, 13, 13, 20, 4, , 
2022/9/14, 20, 7, 17, 5, 2, 
2022/9/15, 11, 8, 18, 4, , 
2022/9/16, 15, 4, 20, 2, , 
2022/9/17, 5, 7, 21, 1, , 
2022/9/18, 4, 10, 19, 3, , 
2022/9/19, 9, 13, 20, 3, , 
2022/9/20, 20, 12, 14, 5, 1, 
2022/9/21, 9, 11, 20, 4, 1, 
2022/9/22, 13, 9, 19, 5, , 
2022/9/23, 14, 11, 21, 2, 1, 
2022/9/24, 9, 8, 22, 3, , 
2022/9/25, 10, 10, 13, 4, , 
2022/9/26, 13, 8, 19, 4, , 
2022/9/27, 14, 5, 16, 4, , 
2022/9/28, 5, 10, 17, 4, , 
2022/9/29, 7, 14, 19, 3, 2, 1
2022/9/30, 10, 10, 23, 3, , 1
2022/4/1, 16, 6, 14, 2, , 1
2022/4/2, 13, 2, 15, , , 1
2022/4/3, 8, 6, 14, 2, , 1
2022/4/4, 9, 5, 14, 3, 1, 1
2022/4/5, 35, 13, 15, 2, , 1
2022/4/6, 17, 12, 16, 1, 1, 1
2022/4/7, 19, 11, 18, 1, , 1
2022/4/8, 9, 10, 16, 2, , 1
2022/4/9, 16, 11, 21, 3, , 1
2022/4/10, 18, 12, 16, 3, , 4
2022/4/11, 20, 9, 16, 4, , 1
2022/4/12, 29, 9, 14, 4, 2, 1
2022/4/13, 25, 12, 17, 5, , 2
2022/4/14, 30, 17, 22, 5, , 2
2022/4/15, 43, 23, 27, 3, 1, 2
2022/4/16, 62, 23, 26, 3, 1, 2
2022/4/17, 48, 11, 14, 4, , 2
2022/4/18, 34, 7, 16, 3, , 1
2022/4/19, 22, 7, 15, 2, , 
2022/4/20, 15, 12, 13, 4, , 
2022/4/21, 17, 15, 18, 3, 1, 2
2022/4/22, 37, 10, 16, 3, 2, 1
2022/4/23, 48, 17, 15, 3, 6, 1
2022/4/24, 61, 15, 14, 2, 2, 1
2022/4/25, 40, 10, 15, 3, , 1
2022/4/26, 25, 14, 12, 4, , 1
2022/4/27, 17, 13, 8, 7, , 2
2022/4/28, 24, 18, 21, 7, , 2
2022/4/29, 43, 8, 19, 2, , 
2022/4/30, 11, 9, 15, 1, , 
2022/5/1, 25, 10, 15, 5, , 1
2022/5/2, 11, 10, 16, 5, , 1
2022/5/3, 31, 11, 15, 5, , 2
2022/5/4, 44, 15, 15, 5, 1, 1
2022/5/5, 21, 21, 19, 3, , 1
2022/5/6, 34, 10, 16, 1, , 1
2022/5/7, 21, 7, 15, 3, , 
2022/5/8, 20, 11, 15, 4, 1, 1
2022/5/9, 25, 13, 14, 5, , 2
2022/5/10, 26, 13, 5, 6, 1, 2
2022/5/11, 32, 16, 6, 5, , 2
2022/5/12, 31, 18, 14, 5, 1, 1
2022/5/13, 38, 14, 12, 5, , 1
2022/5/14, 31, 13, 17, 3, , 1
2022/5/15, 16, 13, 17, 3, 1, 
2022/5/16, 12, 15, 18, 3, 1, 
2022/5/17, 15, 9, 18, 3, 1, 
2022/5/18, 17, 12, 18, 4, , 1
2022/5/19, 20, , 12, 7, 2, 1
2022/5/20, 27, 15, 15, 4, , 1
2022/5/21, 50, 14, 16, 3, 1, 1
2022/5/22, 38, 36, 12, 6, 1, 1
2022/5/23, 29, 27, 12, 4, , 1
2022/5/24, 36, 22, 10, 4, 2, 1
2022/5/25, 26, 22, 1, 8, 1, 2
2022/5/26, 38, 17, 13, 7, , 2
2022/5/27, 27, 10, 13, 5, 1, 1
2022/5/28, 28, 11, 15, 4, 1, 2
2022/5/29, 53, 16, 2, 7, 3, 2
2022/5/30, 46, 8, 20, 4, 2, 
2022/5/31, 19, 10, 19, 2, , 
2022/6/1, 8, 10, 18, 6, , 1
2022/6/2, 19, 13, 7, 7, 1, 2
2022/6/3, 30, 4, 19, 1, 2, 1
2022/6/4, 7, 4, 18, 1, , 
2022/6/5, 13, 4, 19, 3, 2, 
2022/6/6, 4, 8, 20, 2, , 
2022/6/7, 10, 6, 20, 4, , 
2022/6/8, 7, 8, 21, 2, , 
2022/6/9, 6, 11, 21, 2, 1, 
2022/6/10, 7, 10, 20, 1, , 
2022/6/11, 8, 10, 22, , , 
2022/6/12, 8, 20, 18, 2, , 
2022/6/13, 34, 9, 8, 7, , 1
2022/6/14, 21, 12, 6, 9, , 2
2022/6/15, 27, 8, 13, 5, , 2
2022/6/16, 20, 7, 12, 8, , 
2022/6/17, 16, 12, 14, 3, 1, 1
2022/6/18, 31, 7, 14, 4, , 1
2022/6/19, 12, 10, 12, , , 
2022/6/20, 20, 13, 13, , , 
2022/6/21, 30, 12, 14, , , 1
2022/6/22, 28, 4, 16, , , 2
2022/6/23, 8, 8, 17, , 1, 
2022/6/24, 15, 12, 20, , , 
2022/6/25, 23, 8, 20, , , 
2022/6/26, 11, 12, 16, , , 1
2022/6/27, 26, 17, 7, , , 2
2022/6/28, 43, 20, 2, , , 3
2022/6/29, 55, 18, 11, 7, , 2
2022/6/30, 46, 18, 11, 6, , 2
2022/1/3, 21, , 12, 1, , 
2022/1/4, 18, , 10, 1, , 1
2022/1/5, 18, , 9, , 2, 14
2022/1/6, 12, , 21, 4, , 4
2022/1/7, 18, , 18, 1, , 1
2022/1/8, 16, , 16, 1, 1, 1
2022/1/9, 30, , 23, 2, 4, 1
2022/1/10, 35, , 12, 3, 15, 10
2022/1/11, 26, , 10, , , 4
2022/1/12, 11, , 12, , 3, 1
2022/1/13, 29, , 15, 2, 5, 1
2022/1/14, 22, , 20, 1, , 1
2022/1/15, 19, , 26, 1, 6, 
2022/1/16, 21, , 14, 2, , 
2022/1/17, 41, , 11, 1, , 
2022/1/18, 31, , 10, 1, 8, 
2022/1/19, 26, , 14, , 4, 
2022/1/20, 24, , 14, 1, 11, 
2022/1/21, 27, , 14, 2, 15, 1
2022/1/22, 34, , 13, 2, 20, 
2022/1/23, 24, , 26, 2, 13, 
2022/1/24, 28, 21, 28, 2, 9, 1
2022/1/25, 31, 33, 17, 1, 15, 1
2022/1/26, 31, 40, 21, 3, 5, 1
2022/1/27, 32, 32, 22, 6, 10, 1
2022/1/28, 35, 12, 14, 1, 7, 
2022/1/29, 14, 9, 13, , 11, 1
2022/1/30, 5, 6, 21, 1, 11, 1
2022/1/31, 24, , 15, 1, 12, 
2022/2/1, 19, , 11, 2, 12, 
2022/2/2, 18, 7, 12, 2, , 
2022/2/3, 18, 7, 12, 2, , 
2022/2/4, 23, 6, 12, , , 
2022/2/5, 19, 8, 9, , , 
2022/2/6, 20, 8, 14, 1, , 
2022/2/7, 18, 8, 13, 1, , 
2022/2/8, 14, 8, 21, 1, , 1
2022/2/9, 20, 10, 15, 1, , 
2022/2/10, 26, 13, 14, 3, , 
2022/2/11, 26, 13, 13, , , 
2022/2/12, 26, 12, 19, 1, 2, 
2022/2/13, 17, 15, 26, 3, 2, 1
2022/2/14, 30, 18, 20, 1, 1, 
2022/2/15, 32, 20, 30, 2, 1, 
2022/2/16, 50, 9, 14, 2, 1, 
2022/2/17, 26, 12, 12, 2, 1, 
2022/2/18, 27, 11, 23, 2, 6, 
2022/2/19, 30, 13, 24, 2, 3, 1
