date, pm25, pm10, o3, no2, so2, co
2023/11/29, 6, 4, 16, 2, , 
2023/11/30, 4, 4, 16, 4, , 
2023/12/1, 4, 4, 14, 1, , 
2023/12/2, 4, 7, 16, 1, 1, 
2023/12/3, 5, 7, 27, 1, , 
2023/12/4, 8, 12, 30, 2, , 
2023/12/5, 13, 15, 16, 2, , 
2023/12/6, 12, 17, 26, 2, , 
2023/12/7, 14, 15, 35, 4, , 1
2023/12/8, 16, 9, 19, , , 
2023/12/9, 9, 7, 18, , , 
2023/12/10, 7, 7, 17, 1, , 1
2023/12/11, 9, 10, 17, 1, 6, 1
2023/12/12, 10, 15, 31, 3, , 1
2023/12/13, 21, 9, 22, 1, , 
2023/12/14, 9, 9, 21, 1, , 
2023/12/15, 8, 10, 18, 1, , 
2023/12/16, 7, 16, 20, , , 
2023/12/17, 15, 19, 16, 3, , 1
2023/12/18, 16, 10, 21, 2, , 
2023/12/19, 9, 9, 14, 2, , 
2023/12/20, 7, 11, 13, 1, , 
2023/12/21, 6, 9, 16, 1, 3, 
2023/12/22, 5, 10, 18, 1, 2, 
2023/12/23, 6, 7, 16, 1, 5, 
2023/12/24, 4, 9, 16, 2, 9, 
2023/12/25, 9, 14, 22, 1, 2, 
2023/12/26, 10, , 26, 1, , 1
2023/12/28, 6, 9, 16, 1, , 
2023/12/29, 6, 10, 14, , , 
2023/12/30, 9, 17, 14, , , 
2023/12/31, 14, 14, 23, 1, 1, 
2023/7/1, 9, 7, 21, 1, , 
2023/7/2, 12, 13, 11, 8, , 1
2023/7/3, 31, 15, 3, 7, , 2
2023/7/4, 43, 8, 14, 5, 1, 1
2023/7/5, 24, 11, 13, 6, , 1
2023/7/6, 32, 7, 20, 4, , 
2023/7/7, 16, 8, 22, , 1, 
2023/7/8, 7, 5, 22, , , 
2023/7/9, 5, 6, 21, 1, , 1
2023/7/10, 9, 16, 20, 3, , 
2023/7/11, 19, 15, 15, 5, 1, 1
2023/7/12, 36, 8, 18, 6, , 2
2023/7/13, 22, 4, 20, 4, , 
2023/7/14, 7, 3, 19, 2, , 
2023/7/15, 5, 13, 21, 3, , 
2023/7/16, 28, 17, 12, 6, , 1
2023/7/17, 48, 10, 20, 3, , 1
2023/7/18, 25, 16, 18, 7, , 1
2023/7/19, 33, 9, 16, 6, 1, 3
2023/7/20, 19, 9, 18, 4, , 
2023/7/21, 19, 12, 21, 4, , 1
2023/7/22, 33, 11, 17, 2, , 1
2023/7/23, 30, 7, 17, 4, , 1
2023/7/24, 21, 9, 19, 5, , 1
2023/7/25, 24, 18, 18, 6, , 1
2023/7/26, 53, 16, 10, 6, 2, 2
2023/7/27, 49, 6, 17, 5, , 1
2023/7/28, 12, 6, 19, 3, 1, 1
2023/7/29, 15, 5, 20, 1, , 
2023/7/30, 6, 11, 23, 2, 1, 
2023/7/31, 10, 12, 21, 2, , 
2023/8/1, 16, 16, 13, 7, , 1
2023/8/2, 35, 12, 19, 7, , 2
2023/8/3, 32, 7, 23, 5, 1, 1
2023/8/4, 12, 8, 21, 2, , 
2023/8/5, 15, 9, 19, 3, , 1
2023/8/6, 28, 9, 18, 5, , 1
2023/8/7, 31, 11, 15, 7, 2, 1
2023/8/8, 32, 11, 17, 6, 1, 1
2023/8/9, 30, 10, 22, 3, , 
2023/8/10, 12, 6, 19, 3, , 
2023/8/11, 14, 5, 20, 1, , 
2023/8/12, 11, 9, 20, 2, , 1
2023/8/13, 22, 7, 19, 5, 1, 
2023/8/14, 14, 9, 19, 4, , 1
2023/8/15, 29, 12, 15, 6, , 1
2023/8/16, 39, 17, 3, 9, , 2
2023/8/17, 44, 10, 22, 4, , 
2023/8/18, 18, 4, 20, 1, 1, 
2023/8/19, 7, 8, 19, 4, , 1
2023/8/20, 23, 10, 16, 5, , 1
2023/8/21, 27, 8, 18, 5, , 1
2023/8/22, 16, 8, 20, 6, , 1
2023/8/23, 16, 10, 16, 4, , 1
2023/8/24, 27, 8, 23, 4, , 1
2023/8/25, 11, 15, 22, 1, 1, 
2023/8/26, 13, 10, 22, 1, , 1
2023/8/27, 9, 14, 19, 4, , 1
2023/8/28, 25, 13, 17, 5, , 2
2023/8/29, 36, 8, 19, 4, , 
2023/8/30, 15, 6, 23, 2, 1, 
2023/8/31, 8, 17, 22, 4, 1, 
2023/9/1, 18, 12, 21, 3, 2, 1
2023/9/2, 17, 9, 19, 3, , 1
2023/9/3, 12, 10, 24, 3, , 1
2023/9/4, 17, 8, 22, 3, , 
2023/9/5, 11, 13, 21, 4, , 1
2023/9/6, 21, 9, 23, 4, , 1
2023/9/7, 9, 4, 24, 1, , 
2023/9/8, 4, 8, 20, 1, , 
2023/9/9, 11, 10, 21, 2, 1, 
2023/9/10, 14, 8, 17, 4, , 1
2023/9/11, 20, 9, 22, 4, , 1
2023/9/12, 19, 11, 20, 5, , 1
2023/9/13, 18, 12, 20, 6, 1, 1
2023/9/14, 15, 14, 25, 6, , 1
2023/9/15, 16, 9, 23, 2, 1, 1
2023/9/16, 13, 8, 24, 1, , 
2023/9/17, 10, 16, 23, 4, 3, 1
2023/9/18, 23, 15, 27, 6, , 1
2023/9/19, 23, 9, 25, 2, , 
2023/9/20, 8, 8, 20, 3, , 
2023/9/21, 11, 7, 23, 2, , 
2023/9/22, 12, 7, 23, 2, 6, 1
2023/9/23, 10, 10, 26, 2, , 1
2023/9/24, 22, 10, 24, 4, , 
2023/9/25, 14, 18, 23, 2, , 
2023/9/26, 17, 17, 22, 2, , 
2023/9/27, 23, 12, 23, 3, , 
2023/9/28, 15, 10, 28, 3, , 1
2023/9/29, 19, 12, 30, 3, , 1
2023/9/30, 18, 14, 23, 2, 1, 1
2023/4/1, 7, 7, 16, 1, 1, 
2023/4/2, 13, 7, 19, 4, 2, 
2023/4/3, 10, 9, 23, 4, , 
2023/4/4, 22, 18, 21, 4, , 
2023/4/5, 53, 22, 23, 3, , 
2023/4/6, 61, 15, 15, 3, 1, 1
2023/4/7, 43, 6, 18, , , 
2023/4/8, 10, 10, 16, , , 
2023/4/9, 14, 12, 17, 1, , 
2023/4/10, 22, 7, 14, 3, 2, 
2023/4/11, 16, 10, 11, 6, , 6
2023/4/12, 27, 8, 15, 2, , 
2023/4/13, 18, 5, 18, 1, , 1
2023/4/14, 9, 11, 13, 3, 1, 1
2023/4/15, 23, 5, 16, 1, , 
2023/4/16, 8, 9, 15, 4, , 
2023/4/17, 18, 9, 12, 5, , 1
2023/4/18, 18, 10, 15, 4, , 
2023/4/19, 17, 9, 14, 5, , 
2023/4/20, 15, 9, 11, 5, , 
2023/4/21, 22, 9, 14, 2, 1, 
2023/4/22, 25, 7, 15, 1, 1, 
2023/4/23, 17, 17, 16, 7, 1, 1
2023/4/24, 44, 20, 20, 5, , 1
2023/4/25, 52, 24, 20, 6, 1, 1
2023/4/26, 63, 19, 12, 7, 1, 1
2023/4/27, 44, 12, 19, 3, 1, 
2023/4/28, 18, 9, 16, 4, , 
2023/4/29, 23, 10, 18, 2, , 1
2023/4/30, 30, 12, 15, 6, , 2
2023/5/1, 34, 8, 16, 5, , 1
2023/5/2, 21, 6, 16, 3, , 
2023/5/3, 11, 7, 15, 5, , 
2023/5/4, 19, 7, 16, 5, , 1
2023/5/5, 13, 5, 16, 2, , 
2023/5/6, 11, 5, 17, 2, , 
2023/5/7, 11, 5, 16, 4, , 
2023/5/8, 9, 5, 16, 3, , 
2023/5/9, 8, 6, 16, 3, , 
2023/5/10, 17, 11, 13, 4, 1, 1
2023/5/11, 30, 17, 9, 5, , 1
2023/5/12, 50, 15, 19, 4, , 1
2023/5/13, 41, 18, 15, 5, , 1
2023/5/14, 48, 15, 19, 5, , 1
2023/5/15, 41, 13, 18, 5, 1, 
2023/5/16, 30, 12, 16, 5, , 1
2023/5/17, 34, 9, 14, 5, , 1
2023/5/18, 24, 8, 14, 7, , 1
2023/5/19, 23, 4, 18, 4, , 1
2023/5/20, 9, 12, 21, 2, , 
2023/5/21, 18, 17, 17, 4, , 
2023/5/22, 26, 12, 17, 4, , 1
2023/5/23, 20, 17, 14, 6, , 2
2023/5/24, 32, 15, 16, 4, , 1
2023/5/25, 21, 8, 16, 6, , 
2023/5/26, 12, 7, 19, 2, , 1
2023/5/27, 8, 5, 18, 3, 1, 
2023/5/28, 10, 8, 17, 3, , 
2023/5/29, 9, 4, 16, 3, , 
2023/5/30, 7, 3, 16, 2, 1, 
2023/5/31, 4, 19, 19, 3, , 
2023/6/1, 17, 18, 13, 5, 1, 
2023/6/2, 29, 13, 13, 4, , 1
2023/6/3, 31, 14, 20, 3, , 1
2023/6/4, 23, 10, 11, 4, , 1
2023/6/5, 17, 13, 2, 4, , 2
2023/6/6, 27, 12, 7, 4, , 2
2023/6/7, 28, 8, 17, 5, , 1
2023/6/8, 16, 10, 19, 5, , 
2023/6/9, 13, 8, 18, 3, , 
2023/6/10, 10, 9, 15, 4, , 1
2023/6/11, 23, 14, 6, 4, , 2
2023/6/12, 34, 8, 11, 5, , 2
2023/6/13, 20, 7, 17, 5, 1, 
2023/6/14, 12, 4, 14, 5, , 
2023/6/15, 6, 6, 17, 3, , 
2023/6/16, 9, 5, 17, 4, , 1
2023/6/17, 6, 5, 20, , , 
2023/6/18, 6, 4, 20, 3, , 
2023/6/19, 6, 8, 16, 4, , 
2023/6/20, 18, 11, 15, 6, 1, 1
2023/6/21, 27, 8, 8, 6, 1, 1
2023/6/22, 19, 10, 9, 6, , 1
2023/6/23, 31, 10, 16, 4, 2, 1
2023/6/24, 23, 5, 19, 2, , 
2023/6/25, 9, 5, 21, 2, , 
2023/6/26, 6, 5, 18, 4, , 1
2023/6/27, 9, 11, 19, 3, , 1
2023/6/28, 25, 6, 18, 4, , 1
2023/6/29, 14, 3, 20, 2, , 
2023/6/30, 4, 5, 20, 1, , 
2023/1/2, 15, 9, 11, 1, , 
2023/1/3, 8, 11, 13, 1, , 
2023/1/4, 9, 8, 11, 1, 1, 
2023/1/5, 6, 9, 13, 2, 4, 
2023/1/6, 8, 10, 14, , , 
2023/1/7, 10, 9, 16, 1, , 
2023/1/8, 9, 10, 31, 2, , 
2023/1/9, 10, 10, 13, 1, 2, 
2023/1/10, 14, 13, 11, 1, 2, 
2023/1/11, 14, 17, 26, 3, 2, 
2023/1/12, 26, 13, 17, 2, 8, 
2023/1/13, 27, 15, 32, 1, 3, 
2023/1/14, 31, 16, 17, 1, , 
2023/1/15, 21, 17, 11, 1, 3, 
2023/1/16, 17, 12, 26, 2, , 
2023/1/17, 22, 10, 20, 4, 1, 
2023/1/18, 12, 10, 8, 4, 1, 
2023/1/19, 8, 8, 13, 2, 1, 
2023/1/20, 8, 9, 21, 1, , 
2023/1/21, 11, 10, 20, 1, 1, 
2023/1/22, 13, 10, 12, 2, 3, 
2023/1/23, 9, 9, 22, 2, , 
2023/1/24, 11, 10, 29, 3, , 11
2023/1/25, 19, 8, 12, 1, , 2
2023/1/26, 8, 10, 19, 2, , 
2023/1/27, 8, 10, 26, 2, , 
2023/1/28, 12, 9, 22, 1, 1, 
2023/1/29, 11, 8, 11, 2, , 
2023/1/30, 12, 8, 18, 2, , 
2023/1/31, 10, 6, 12, 2, 1, 
2023/2/1, 5, 8, 14, 2, , 
2023/2/2, 6, 4, 11, 1, , 
2023/2/3, 3, 10, 10, , , 
2023/2/4, 11, 7, 11, , , 
2023/2/5, 9, 3, 11, 1, 1, 
2023/2/6, 4, 4, 12, 1, , 
2023/2/7, 4, 8, 13, 2, 4, 
2023/2/8, 14, 9, 14, 1, 4, 
2023/2/9, 13, 13, 27, 3, , 
2023/2/10, 22, 13, 27, 1, , 
2023/2/11, 29, 13, 14, , , 
2023/2/12, 14, 13, 11, 2, 1, 
2023/2/13, 11, 9, 16, 2, 1, 
2023/2/14, 9, 12, 24, 2, , 
2023/2/15, 14, 14, 30, 5, , 
2023/2/16, 19, 16, 31, 4, 1, 
2023/2/17, 18, 9, 15, 1, , 
2023/2/18, 13, 7, 22, 2, 3, 
2023/2/19, 10, 12, 17, 2, , 
2023/2/20, 16, 11, 15, 1, , 
2023/2/21, 10, 13, 14, 1, , 
2023/2/22, 10, 14, 20, 2, 4, 
2023/2/23, 12, 12, 26, 4, 1, 
2023/2/24, 15, 13, 26, 5, , 
2023/2/25, 13, 5, 15, 1, , 
2023/2/26, 7, 6, 14, 2, , 
2023/2/27, 7, 9, 14, 2, 1, 
2023/2/28, 15, 5, 11, 2, , 
2023/3/1, 6, 4, 10, 2, 1, 
2023/3/2, 4, 7, 16, 2, 3, 
2023/3/3, 8, 10, 13, 1, 4, 
2023/3/4, 14, 12, 26, 3, , 
2023/3/5, 16, 7, 21, 2, , 
2023/3/6, 9, 8, 18, 1, , 
2023/3/7, 8, 7, 17, 1, 1, 
2023/3/8, 6, 5, 14, 2, 1, 
2023/3/9, 6, 5, 13, 3, , 
2023/3/10, 7, 5, 21, 2, 1, 
2023/3/11, 11, 4, 14, 1, , 
2023/3/12, 5, 6, 17, 1, , 
2023/3/13, 7, 11, 25, 2, , 
2023/3/14, 20, 15, 30, 4, , 
2023/3/15, 34, 11, 16, 2, , 
2023/3/16, 20, 9, 23, 2, , 
2023/3/17, 10, 11, 22, 1, , 
2023/3/18, 11, 7, 15, , , 
2023/3/19, 9, 8, 15, 2, 5, 
2023/3/20, 6, 11, 16, 1, , 
2023/3/21, 10, 8, 15, 3, , 
2023/3/22, 15, 7, 19, 2, 1, 
2023/3/23, 14, 6, 16, 3, , 
2023/3/24, 11, 5, 14, 2, 9, 
2023/3/25, 6, 7, 16, 1, 2, 
2023/3/26, 12, 16, 11, 3, , 
2023/3/27, 31, 6, 19, 4, , 
2023/3/28, 17, 3, 15, 2, , 2
2023/3/29, 3, 5, 14, 1, , 1
2023/3/30, 7, 3, 13, 2, , 
2023/3/31, 4, 6, 16, 1, 1, 
2022/10/1, 8, 7, 24, 3, , 1
2022/10/2, 11, 8, 21, 3, 1, 1
2022/10/3, 14, 7, 18, 3, , 
2022/10/4, 11, 10, 20, 2, , 
2022/10/5, 8, 4, 19, 3, , 1
2022/10/6, 5, 5, 17, 4, , 1
2022/10/7, 8, 7, 19, 3, , 
2022/10/8, 9, 7, 20, 2, , 
2022/10/9, 14, 6, 21, 3, 3, 1
2022/10/10, 13, 8, 19, 4, , 1
2022/10/11, 7, 8, 12, 4, , 1
2022/10/12, 13, 7, 18, 2, 1, 
2022/10/13, 14, 2, 17, 2, 1, 
2022/10/14, 3, 1, 23, 1, , 1
2022/10/15, 1, , 19, 1, , 
2022/11/9, 7, 10, 24, 3, 1, 
2022/11/10, 9, 8, 18, 3, , 1
2022/11/11, 9, 8, 16, , , 
2022/11/12, 10, 4, 23, 1, , 
2022/11/13, 5, 5, 19, 1, , 
2022/11/14, 4, 8, 15, 1, , 
2022/11/15, 5, 5, 15, 2, , 
2022/11/16, 8, 4, 12, 2, , 
2022/11/17, 4, 6, 16, 1, , 
2022/11/18, 5, 6, 11, 1, 1, 
2022/11/19, 7, 4, 17, , , 
2022/11/20, 3, 6, 16, 1, , 
2022/11/21, 4, 4, 15, 1, , 
2022/11/22, 4, 4, 13, 1, , 
2022/11/23, 4, 4, 13, 2, , 
2022/11/24, 4, 4, 15, 2, , 
2022/11/25, 3, 9, 19, 2, , 
2022/11/26, 8, 8, 19, 1, , 
2022/11/27, 7, 8, 14, 2, 1, 
2022/11/28, 6, 9, 15, 1, , 
2022/11/29, 8, 8, 14, 2, 1, 
2022/11/30, 7, 5, 12, 1, , 
2022/12/1, 5, 13, 19, 1, 1, 
2022/12/2, 9, 13, 30, 2, , 
2022/12/3, 14, 13, 29, 2, , 
2022/12/4, 13, 12, 21, 1, 1, 
2022/12/5, 12, 8, 16, 1, , 
2022/12/6, 6, 9, 16, 1, , 
2022/12/7, 7, 9, 12, , 1, 
2022/12/8, 5, 8, 13, 1, , 
2022/12/9, 5, 8, 15, 1, , 
2022/12/10, 6, 10, 21, 1, , 
2022/12/11, 6, 5, 14, 2, , 
2022/12/12, 5, 7, 11, 1, , 
2022/12/13, 6, 9, 12, 1, 1, 
2022/12/14, 7, 7, 13, 2, , 
2022/12/15, 7, 5, 11, 1, 1, 
2022/12/16, 5, 7, 12, 1, 1, 
2022/12/17, 6, 5, 12, 1, 2, 
2022/12/18, 6, , 15, 1, , 
2022/12/21, 4, 9, 20, 1, , 
2022/12/22, 7, 12, 27, 3, , 
2022/12/23, 24, 9, 19, 1, , 
2022/12/24, 10, 10, 27, , , 
2022/12/25, 11, 11, 27, 2, , 
2022/12/26, 13, 14, 36, 2, 1, 1
2022/12/27, 21, 11, 18, 2, , 
2022/12/28, 13, 14, 11, 1, 2, 
2022/12/29, 12, 10, 18, 1, 1, 
2022/12/30, 12, 9, 24, 1, , 
2022/12/31, 16, 11, 29, 1, 2, 
2023/1/1, 20, 10, 27, 2, , 
2022/7/1, 34, 7, 13, 5, , 1
2022/7/2, 23, 5, 19, 3, , 1
2022/7/3, 12, 3, 17, 5, , 1
2022/7/4, 8, 8, 16, 4, , 1
2022/7/5, 23, 6, 12, 7, 1, 1
2022/7/6, 14, 9, 16, 5, , 1
2022/7/7, 27, 5, 21, 2, , 1
2022/7/8, 7, 6, 16, 3, , 
2022/7/9, 15, 11, 21, 3, , 1
2022/7/10, 14, 10, 6, 7, , 1
2022/7/11, 26, 8, 7, 6, , 1
2022/7/12, 25, 7, 17, 5, , 1
2022/7/13, 21, 6, 13, 4, , 
2022/7/14, 17, 7, 11, 6, , 2
2022/7/15, 22, 6, 19, 4, 1, 1
2022/7/16, 14, 3, , , , 
2022/7/17, 3, , , , , 
2022/7/20, 9, 5, 14, 4, 2, 1
2022/7/21, 9, 5, 13, 6, , 1
2022/7/22, 10, 9, 2, 6, , 2
2022/7/23, 26, 9, 9, 5, 1, 1
2022/7/24, 27, 7, 11, 4, , 2
2022/7/25, 18, 6, 21, 3, 1, 
2022/7/26, 10, 5, 17, 3, , 
2022/7/27, 8, 5, 17, 5, , 
2022/7/28, 9, 8, 16, 12, , 1
2022/7/29, 20, 12, 14, 4, , 1
2022/7/30, 33, 12, 7, 7, , 2
2022/7/31, 32, 6, 21, 3, , 1
2022/8/1, 12, 5, 19, 4, , 1
2022/8/2, 6, 6, 22, 5, 1, 1
2022/8/3, 9, 7, 19, 7, 1, 1
2022/8/4, 10, 4, 20, 3, , 
2022/8/5, 8, 7, 20, 4, , 1
2022/8/6, 22, 10, 19, 3, , 1
2022/8/7, 29, 8, 16, 5, 1, 1
2022/8/8, 22, 7, 19, 4, , 1
2022/8/9, 21, 6, 12, 6, , 1
2022/8/10, 12, 7, 5, 8, , 2
2022/8/11, 19, 7, 16, 4, , 1
2022/8/12, 17, 7, 12, 5, , 1
2022/8/13, 20, 5, 23, 2, , 1
2022/8/14, 14, 2, 22, 2, , 
2022/8/15, 4, 3, 21, 2, , 
2022/8/16, 5, 6, 19, 5, , 1
2022/8/17, 14, 3, 21, 2, 2, 1
2022/8/18, 5, 7, 21, 4, , 
2022/8/19, 10, 6, 22, 2, , 
2022/8/20, 15, 6, 21, 2, , 1
2022/8/21, 17, 4, 23, 4, , 1
2022/8/22, 8, 4, 21, 3, , 
2022/8/23, 7, 4, 17, 4, , 
2022/8/24, 6, 3, 21, 2, , 1
2022/8/25, 6, 9, 16, 7, 10, 1
2022/8/26, 28, 7, 19, 3, 1, 1
2022/8/27, 19, 7, 16, 3, , 1
2022/8/28, 17, 8, 14, 6, , 1
2022/8/29, 21, 4, 23, 2, 1, 
2022/8/30, 7, 7, 19, 4, 1, 
2022/8/31, 13, 8, 16, 5, , 
2022/9/1, 21, 7, 20, 3, , 
2022/9/2, 10, 5, 19, 2, , 
2022/9/3, 11, 8, 19, 1, 1, 1
2022/9/4, 25, 7, 18, 3, , 1
2022/9/5, 16, 5, 21, 3, 1, 1
2022/9/6, 9, 7, 16, 4, , 2
2022/9/7, 10, 7, 28, 3, , 
2022/9/8, 15, 8, 17, 5, , 
2022/9/9, 17, 8, 22, 2, 1, 
2022/9/10, 10, 4, 22, 1, , 
2022/9/11, 6, 6, 22, 3, , 
2022/9/12, 8, 6, 21, 3, , 
2022/9/13, 12, 8, 20, 4, , 
2022/9/14, 8, 6, 17, 5, 2, 
2022/9/15, 11, 7, 18, 4, , 
2022/9/16, 20, 2, 20, 2, , 
2022/9/17, 3, 4, 21, 1, , 
2022/9/18, 5, 6, 19, 3, , 
2022/9/19, 9, 7, 20, 3, , 
2022/9/20, 13, 9, 14, 5, 1, 
2022/9/21, 13, 9, 20, 4, 1, 
2022/9/22, 15, 8, 19, 5, , 
2022/9/23, 18, 9, 21, 2, 1, 
2022/9/24, 13, 6, 22, 3, , 
2022/9/25, 9, 8, 13, 4, , 
2022/9/26, 13, 6, 19, 4, , 
2022/9/27, 16, 4, 16, 4, , 
2022/9/28, 6, 7, 17, 4, , 
2022/9/29, 7, 10, 19, 3, 2, 1
2022/9/30, 9, 7, 23, 3, , 1
2022/4/1, 24, , 14, 2, , 1
2022/4/2, 17, , 15, , , 1
2022/4/3, 31, , 14, 2, , 1
2022/4/4, 20, , 14, 3, 1, 1
2022/4/5, 16, , 15, 2, , 1
2022/4/6, 17, , 16, 1, 1, 1
2022/4/7, 24, , 18, 1, , 1
2022/4/8, 19, , 16, 2, , 1
2022/4/9, 19, , 21, 3, , 1
2022/4/10, 29, , 16, 3, , 4
2022/4/11, 24, , 16, 4, , 1
2022/4/12, 29, , 14, 4, 2, 1
2022/4/13, 19, , 17, 5, , 2
2022/4/14, 39, , 22, 5, , 2
2022/4/15, 54, , 27, 3, 1, 2
2022/4/16, 72, , 26, 3, 1, 2
2022/4/17, 57, , 14, 4, , 2
2022/4/18, 29, , 16, 3, , 1
2022/4/19, 25, , 15, 2, , 
2022/4/20, 16, , 13, 4, , 
2022/4/21, 27, , 18, 3, 1, 2
2022/4/22, 41, , 16, 3, 2, 1
2022/4/23, 26, , 15, 3, 6, 1
2022/4/24, 50, , 14, 2, 2, 1
2022/4/25, 55, , 15, 3, , 1
2022/4/26, 40, , 12, 4, , 1
2022/4/27, 34, , 8, 7, , 2
2022/4/28, 28, , 21, 7, , 2
2022/4/29, 45, , 19, 2, , 
2022/4/30, 27, , 15, 1, , 
2022/5/1, 35, , 15, 5, , 1
2022/5/2, 21, , 16, 5, , 1
2022/5/3, 20, , 15, 5, , 2
2022/5/4, 31, , 15, 5, 1, 1
2022/5/5, 21, , 19, 3, , 1
2022/5/6, 40, , 16, 1, , 1
2022/5/7, 7, , 15, 3, , 
2022/5/8, 15, , 15, 4, 1, 1
2022/5/9, 36, , 14, 5, , 2
2022/5/10, 25, , 5, 6, 1, 2
2022/5/11, 16, , 6, 5, , 2
2022/5/12, 20, , 14, 5, 1, 1
2022/5/13, 38, , 12, 5, , 1
2022/5/14, 34, , 17, 3, , 1
2022/5/15, 26, , 17, 3, 1, 
2022/5/16, 20, , 18, 3, 1, 
2022/5/17, 25, , 18, 3, 1, 
2022/5/18, 23, , 18, 4, , 1
2022/5/19, 29, , 12, 7, 2, 1
2022/5/20, 53, , 15, 4, , 1
2022/5/21, 33, , 16, 3, 1, 1
2022/5/22, 16, , 12, 6, 1, 1
2022/5/23, 48, , 12, 4, , 1
2022/5/24, 25, , 10, 4, 2, 1
2022/5/25, 17, , 1, 8, 1, 2
2022/5/26, 36, , 13, 7, , 2
2022/5/27, 46, , 13, 5, 1, 1
2022/5/28, 46, , 15, 4, 1, 2
2022/5/29, 50, , 2, 7, 3, 2
2022/5/30, 37, , 20, 4, 2, 
2022/5/31, 30, , 19, 2, , 
2022/6/1, 17, , 16, 2, , 
2022/6/2, 20, , , , , 
2022/6/9, 6, 6, 21, 2, 1, 
2022/6/10, 8, 6, 20, 1, , 
2022/6/11, 8, 4, 22, , , 
2022/6/12, 5, 6, 18, 2, , 
2022/6/13, 15, 8, 8, 7, , 1
2022/6/14, 22, 7, 6, 9, , 2
2022/6/15, 17, 3, 13, 5, , 2
2022/6/16, 8, 6, 12, 8, , 
2022/6/17, 19, 8, 14, 3, 1, 1
2022/6/18, 24, 7, 14, 4, , 1
2022/6/19, 19, 7, 12, , , 
2022/6/20, 17, 10, 13, , , 
2022/6/21, 27, 6, 14, , , 1
2022/6/22, 17, 3, 16, , , 2
2022/6/23, 5, 6, 17, , 1, 
2022/6/24, 11, 6, 20, , , 
2022/6/25, 15, 4, 20, , , 
2022/6/26, 8, 7, 16, , , 1
2022/6/27, 21, 10, 7, , , 2
2022/6/28, 27, 14, 2, , , 3
2022/6/29, 45, 12, 11, 7, , 2
2022/6/30, 35, 11, 11, 6, , 2
2022/1/3, 28, , 12, 1, , 
2022/1/4, 9, , 10, 1, , 1
2022/1/5, 23, , 9, , 2, 14
2022/1/6, 17, , 21, 4, , 4
2022/1/7, 29, , 18, 1, , 1
2022/1/8, 22, , 16, 1, 1, 1
2022/1/9, 27, , 23, 2, 4, 1
2022/1/10, 40, , 12, 3, 15, 10
2022/1/11, 30, , 10, , , 4
2022/1/12, 21, , 12, , 3, 1
2022/1/13, 22, , 15, 2, 5, 1
2022/1/14, 12, , 20, 1, , 1
2022/1/18, 32, , 10, 1, 8, 
2022/1/19, 37, , 14, , 4, 
2022/1/20, 27, , 14, 1, 11, 
2022/1/21, 28, , 14, 2, 15, 1
2022/1/22, 31, , 13, 2, 20, 
2022/1/23, 33, , 26, 2, 13, 
2022/1/24, 30, , 28, 2, 13, 
2022/1/25, 32, , 17, 1, 15, 1
2022/1/26, 32, , 21, 3, 11, 1
2022/1/27, 38, , 22, 6, 10, 1
2022/1/28, 34, , 14, 1, 10, 
2022/1/29, 28, , 13, , 12, 1
2022/1/30, 21, , 21, 1, 12, 1
2022/1/31, 26, , 15, 1, 12, 
2022/2/1, 24, , 11, 2, 12, 
2022/2/2, 32, , 12, 2, , 
2022/2/3, 21, , 12, 2, , 
2022/2/4, 15, , 12, , , 
2022/2/5, 14, , 9, , , 
2022/2/6, 15, , 14, 1, , 
2022/2/7, 19, , 13, 1, , 
2022/2/8, 18, , 21, 1, , 1
2022/2/9, 29, , 15, 1, , 
2022/2/10, 32, , 14, 3, , 
2022/2/11, 28, , 13, , , 
2022/2/12, 31, , 19, 1, 2, 
2022/2/13, 17, , 26, 3, 2, 1
2022/2/14, 28, , 20, 1, 1, 
2022/2/15, 39, , 30, 2, 1, 
2022/2/16, 42, , 14, 2, 1, 
2022/2/17, 33, , 12, 2, 1, 
2022/2/18, 36, , 23, 2, 5, 
2022/2/19, 28, , 24, 2, 3, 1
2022/2/20, 19, , 15, 2, 4, 
2022/2/21, 31, , 15, 3, 9, 
2022/2/22, 10, , 28, 3, 5, 1
2022/2/23, 32, , 18, 5, 4, 1
2022/2/24, 25, , 12, 3, 15, 
2022/2/25, 27, , 12, 1, 7, 
2022/2/26, 27, , 18, , 6, 
2022/2/27, 31, , 16, 2, 8, 1
2022/2/28, 32, , 12, 1, 9, 
2022/3/1, 29, , 12, , 8, 
2022/3/2, 42, , 13, , 5, 
2022/3/3, 35, , 18, , 6, 1
2022/3/4, 29, , 25, 2, 6, 1
2022/3/5, 28, , 13, , 6, 
2022/3/6, 32, , 12, 1, 7, 
2022/3/7, 22, , 10, 4, , 
2022/3/8, 29, , 15, 1, , 
2022/3/9, 31, , 15, 2, , 
2022/3/10, 21, , 15, 3, , 
2022/3/11, 18, , 19, 1, 2, 
2022/3/12, 25, , 22, 2, 1, 1
2022/3/13, 25, , 27, 2, 1, 1
2022/3/14, 46, , 16, 2, 7, 1
2022/3/15, 35, , 15, 3, 1, 1
2022/3/16, 32, , 24, 3, 1, 1
2022/3/17, 32, , 20, 2, , 
2022/3/18, 27, , 17, 1, 3, 
2022/3/19, 28, , 23, 1, 4, 
2022/3/20, 37, , 20, 1, 5, 
2022/3/21, 20, , 20, 3, 4, 
2022/3/22, 31, , 13, 3, , 
