date, pm25, pm10, o3, no2, so2, co
2023/10/31, 6, 8, , , , 1
2023/11/1, 8, 14, , , , 1
2023/11/2, 12, 9, , , , 2
2023/11/3, 8, 10, , , , 2
2023/11/4, 10, , , , , 
2023/11/6, 11, 10, , , , 2
2023/11/7, 13, 14, , , 1, 3
2023/11/8, 18, 15, , , 2, 3
2023/11/9, 35, 17, , , 1, 3
2023/11/10, 36, 17, , , , 2
2023/11/11, 17, 10, , , , 2
2023/11/12, 8, 13, , , , 2
2023/11/13, 10, 12, , , , 2
2023/11/14, 11, 10, , , , 2
2023/11/15, 9, 8, , , , 2
2023/11/16, 6, 7, , , , 2
2023/11/17, 6, 6, , , , 3
2023/11/18, 8, , , , , 
2023/11/20, 41, 16, , , , 3
2023/11/21, 23, 12, , , , 2
2023/11/22, 12, 13, , , 1, 3
2023/11/23, 12, 12, , , , 3
2023/11/24, 13, 12, , , , 3
2023/11/25, 14, , , , , 3
2023/11/28, 12, 6, 19, , 1, 3
2023/11/29, 7, 4, 16, 2, , 2
2023/11/30, 3, 4, 16, 4, , 2
2023/12/1, 3, 6, 14, 1, , 2
2023/12/2, 6, 7, 16, 1, , 2
2023/12/3, 7, 8, 27, 1, , 2
2023/12/4, 7, 15, 30, 2, , 2
2023/12/5, 14, 16, 16, 2, , 1
2023/12/6, 13, 24, 26, 2, 1, 1
2023/12/7, 16, 22, 35, 4, , 2
2023/12/8, 17, 10, 19, , , 2
2023/12/9, 9, 8, 18, , , 2
2023/12/10, 6, 7, 17, 1, , 2
2023/12/11, 9, 12, 17, 1, , 2
2023/12/12, 10, 16, 31, 3, , 3
2023/12/13, 25, 10, 22, 1, , 2
2023/12/14, 10, 9, 21, 1, , 1
2023/12/15, 8, 10, 18, 1, , 1
2023/12/16, 8, 18, 20, , , 2
2023/12/17, 16, 22, 16, 3, , 1
2023/12/18, 18, 10, 21, 2, , 
2023/12/19, 8, 10, 14, 2, , 
2023/12/20, 7, 13, 13, 1, , 
2023/12/21, 7, 11, 16, 1, 5, 7
2023/12/22, 6, 10, 18, 1, 2, 4
2023/12/23, 6, 8, 16, 1, 3, 3
2023/12/24, 5, 11, 16, 2, 2, 3
2023/12/25, 8, 9, 22, 1, 2, 3
2023/12/26, 9, 9, 26, 1, , 3
2023/12/27, 11, 8, 13, 1, , 2
2023/12/28, 8, 9, 16, 1, , 1
2023/12/29, 8, 11, 14, , , 1
2023/12/30, 9, 18, 14, , 1, 1
2023/12/31, 14, 14, 23, 1, 4, 2
2023/7/1, 7, 8, 21, 1, , 1
2023/7/2, 10, 18, 11, 8, , 2
2023/7/3, 32, 20, 3, 7, , 3
2023/7/4, 53, 11, 14, 5, , 2
2023/7/5, 33, 22, 13, 6, , 4
2023/7/6, 49, 11, 20, 4, , 2
2023/7/7, 20, 9, 22, , , 
2023/7/8, 8, 5, 22, , , 1
2023/7/9, 6, 5, 21, 1, , 1
2023/7/10, 6, 18, 20, 3, , 1
2023/7/11, 23, 18, 15, 5, , 3
2023/7/12, 41, 19, 18, 6, , 4
2023/7/13, 39, 13, 20, 4, , 2
2023/7/14, 31, 4, 19, 2, , 1
2023/7/15, 6, 17, 21, 3, , 1
2023/7/16, 48, 20, 12, 6, , 4
2023/7/17, 47, 11, 20, 3, , 2
2023/7/18, 26, 20, 18, 7, , 2
2023/7/19, 29, 15, 16, 6, , 2
2023/7/20, 32, 8, 18, 4, , 1
2023/7/21, 13, 12, 21, 4, , 1
2023/7/22, 23, 10, 17, 2, , 2
2023/7/23, 24, 6, 17, 4, , 1
2023/7/24, 13, 7, 19, 5, , 1
2023/7/25, 15, 14, 18, 6, , 1
2023/7/26, 33, 17, 10, 6, , 3
2023/7/27, 44, 12, 17, 5, , 2
2023/7/28, 21, 11, 19, 3, , 2
2023/7/29, 25, 8, 20, 1, , 1
2023/7/30, 17, 11, 23, 2, , 1
2023/7/31, 10, 10, 21, 2, , 1
2023/8/1, 11, , 13, 7, , 2
2023/8/3, 60, 21, 23, 5, 2, 3
2023/8/4, 34, , 21, 2, , 1
2023/8/5, 22, , 19, 3, , 2
2023/8/6, 28, , 18, 5, , 2
2023/8/7, 33, 13, 15, 7, 3, 3
2023/8/8, 40, 17, 17, 6, , 3
2023/8/9, 40, 10, 22, 3, , 1
2023/8/10, 13, 7, 19, 3, , 1
2023/8/11, 14, 9, 20, 1, , 2
2023/8/12, 21, 12, 20, 2, , 2
2023/8/13, 23, 11, 19, 5, , 2
2023/8/14, 25, 11, 19, 4, , 2
2023/8/15, 23, 11, 15, 6, , 3
2023/8/16, 30, 25, 3, 9, , 4
2023/8/17, 68, 11, 22, 4, , 2
2023/8/18, 19, 4, 20, 1, , 
2023/8/19, 8, 7, 19, 4, , 
2023/8/20, 16, 15, 16, 5, 1, 
2023/8/21, 29, 12, 18, 5, , 
2023/8/22, 23, 9, 20, 6, , 3
2023/8/23, 15, 12, 16, 4, , 3
2023/8/24, 28, 13, 23, 4, , 2
2023/8/25, 23, 15, 22, 1, , 1
2023/8/26, 12, 12, 22, 1, , 2
2023/8/27, 12, 13, 19, 4, , 2
2023/8/28, 22, 17, 17, 5, , 3
2023/8/29, 41, 9, 19, 4, , 2
2023/8/30, 12, 7, 23, 2, , 1
2023/8/31, 8, 20, 22, 4, , 2
2023/9/1, 23, 17, 21, 3, 13, 3
2023/9/2, 36, 13, 19, 3, , 3
2023/9/3, 30, 10, 24, 3, , 2
2023/9/4, 17, 8, 22, 3, , 1
2023/9/5, 11, 16, 21, 4, , 2
2023/9/6, 24, 16, 23, 4, , 2
2023/9/7, 25, 4, 24, 1, , 
2023/9/8, 4, 7, 20, 1, , 1
2023/9/9, 11, 11, 21, 2, , 2
2023/9/10, 17, 11, 17, 4, , 2
2023/9/11, 21, 10, 22, 4, , 2
2023/9/12, 17, 14, 20, 5, , 2
2023/9/13, 19, 15, 20, 6, 1, 2
2023/9/14, 16, 18, 25, 6, , 2
2023/9/15, 18, 11, 23, 2, , 1
2023/9/16, 13, 9, 24, 1, , 1
2023/9/17, 10, 20, 23, 4, 3, 2
2023/9/18, 22, 19, 27, 6, , 2
2023/9/19, 25, 10, 25, 2, , 1
2023/9/20, 10, 8, 20, 3, , 1
2023/9/21, 11, 8, 23, 2, , 1
2023/9/22, 14, 10, 23, 2, 6, 1
2023/9/23, 15, 13, 26, 2, 1, 2
2023/9/24, 28, 15, 24, 4, , 2
2023/9/25, 26, 20, 23, 2, , 1
2023/9/26, 19, 20, 22, 2, , 1
2023/9/27, 23, 12, 23, 3, , 1
2023/9/28, 12, 12, 28, 3, , 1
2023/9/29, 16, 18, 30, 3, , 2
2023/9/30, 21, 17, 23, 2, , 1
2023/4/1, 6, 4, 16, 1, 3, 1
2023/4/2, 8, 6, 19, 4, 2, 1
2023/4/3, 9, 9, 23, 4, , 1
2023/4/4, 18, 14, 21, 4, , 1
2023/4/5, 44, 16, 23, 3, , 1
2023/4/6, 50, 13, 15, 3, , 1
2023/4/7, 34, 4, 18, , , 
2023/4/8, 8, 5, 16, , , 
2023/4/9, 6, 6, 17, 1, , 
2023/4/10, 8, 6, 14, 3, 4, 
2023/4/11, 10, 7, 11, 6, , 
2023/4/12, 19, 6, 15, 2, , 6
2023/4/13, 12, 3, 18, 1, , 2
2023/4/14, 4, 7, 13, 3, , 2
2023/4/15, 17, 4, 16, 1, , 1
2023/4/16, 9, 5, 15, 4, , 1
2023/4/17, 10, 11, 12, 5, 2, 3
2023/4/18, 20, 9, 15, 4, , 1
2023/4/19, 13, 9, 14, 5, , 1
2023/4/20, 16, 6, 11, 5, , 1
2023/4/21, 16, 7, 14, 2, , 1
2023/4/22, 18, 4, 15, 1, , 1
2023/4/23, 10, 15, 16, 7, 5, 2
2023/4/24, 39, 17, 20, 5, , 2
2023/4/25, 47, 25, 20, 6, 1, 3
2023/4/26, 66, 22, 12, 7, , 2
2023/4/27, 53, 8, 19, 3, , 1
2023/4/28, 14, 6, 16, 4, , 1
2023/4/29, 16, 11, 18, 2, , 2
2023/4/30, 36, 12, 15, 6, , 2
2023/5/1, 39, 6, 16, 5, , 1
2023/5/2, 15, 4, 16, 3, , 
2023/5/3, 8, 7, 15, 5, , 2
2023/5/4, 19, 11, 16, 5, , 2
2023/5/5, 31, 3, 16, 2, , 1
2023/5/6, 8, 3, 17, 2, , 1
2023/5/7, 9, 3, 16, 4, , 1
2023/5/8, 6, 3, 16, 3, , 1
2023/5/9, 6, 3, 16, 3, , 1
2023/5/10, 8, 11, 13, 4, 1, 2
2023/5/11, 30, 16, 9, 5, , 2
2023/5/12, 39, 18, 19, 4, , 2
2023/5/13, 38, 19, 15, 5, , 3
2023/5/14, 46, 23, 19, 5, , 3
2023/5/15, 49, 19, 18, 5, , 1
2023/5/16, 33, 15, 16, 5, , 2
2023/5/17, 30, 17, 14, 5, , 2
2023/5/18, 35, 6, 14, 7, , 1
2023/5/19, 16, 6, 18, 4, , 1
2023/5/20, 9, 18, 21, 2, , 
2023/5/21, 18, 26, 17, 4, , 1
2023/5/22, 26, 14, 17, 4, , 1
2023/5/23, 20, 33, 14, 6, 1, 3
2023/5/24, 48, 21, 16, 4, , 2
2023/5/25, 33, 8, 16, 6, , 1
2023/5/26, 10, 9, 19, 2, , 1
2023/5/27, 12, 9, 18, 3, , 2
2023/5/28, 19, 8, 17, 3, , 1
2023/5/29, 9, 5, 16, 3, , 
2023/5/30, 6, 4, 16, 2, 2, 5
2023/5/31, 4, 19, 19, 3, , 1
2023/6/1, 17, 27, 13, 5, , 3
2023/6/2, 37, 17, 13, 4, , 3
2023/6/3, 35, 14, 20, 3, , 1
2023/6/4, 19, 14, 11, 4, , 2
2023/6/5, 26, 25, 2, 4, , 3
2023/6/6, 43, 19, 7, 4, , 4
2023/6/7, 48, 9, 17, 5, , 2
2023/6/8, 19, 9, 19, 5, , 
2023/6/9, 10, 8, 18, 3, , 1
2023/6/10, 9, 15, 15, 4, , 2
2023/6/11, 35, 22, 6, 4, , 4
2023/6/12, 53, 25, 11, 5, , 5
2023/6/13, 59, 6, 17, 5, , 1
2023/6/14, 8, 5, 14, 5, , 1
2023/6/15, 8, 11, 17, 3, 1, 1
2023/6/16, 17, 27, 17, 4, , 4
2023/6/17, 47, 7, 20, , , 1
2023/6/18, 7, 4, 20, 3, , 
2023/6/19, 5, 7, 16, 4, , 1
2023/6/20, 12, 20, 15, 6, 2, 2
2023/6/21, 35, 13, 8, 6, , 2
2023/6/22, 26, 12, 9, 6, , 2
2023/6/23, 33, 7, 16, 4, , 2
2023/6/24, 19, 9, 19, 2, 2, 1
2023/6/25, 16, 5, 21, 2, , 1
2023/6/26, 7, 6, 18, 4, , 1
2023/6/27, 10, 5, 19, 3, , 1
2023/6/28, 8, 5, 18, 4, , 1
2023/6/29, 9, 2, 20, 2, , 1
2023/6/30, 4, 4, 20, 1, , 1
2023/1/2, 13, 4, 11, 1, , 
2023/1/3, 5, 5, 13, 1, , 
2023/1/4, 5, 5, 11, 1, , 
2023/1/5, 4, 5, 13, 2, 1, 
2023/1/6, 5, 4, 14, , , 
2023/1/7, 5, 5, 16, 1, , 
2023/1/8, 6, 9, 31, 2, , 
2023/1/9, 9, 6, 13, 1, , 
2023/1/10, 10, 7, 11, 1, , 
2023/1/11, 10, 11, 26, 3, 2, 
2023/1/12, 21, 12, 17, 2, 2, 
2023/1/13, 25, 10, 32, 1, 1, 1
2023/1/14, 22, 10, 17, 1, , 
2023/1/15, 15, 9, 11, 1, 1, 
2023/1/16, 11, 8, 26, 2, , 1
2023/1/17, 14, 6, 20, 4, , 
2023/1/18, 10, 6, 8, 4, , 
2023/1/19, 5, 5, 13, 2, , 
2023/1/20, 5, 6, 21, 1, , 1
2023/1/21, 7, 7, 20, 1, 1, 1
2023/1/22, 9, 6, 12, 2, , 
2023/1/23, 5, 6, 22, 2, 1, 
2023/1/24, 7, 7, 29, 3, , 
2023/1/25, 16, 4, 12, 1, , 
2023/1/26, 6, 5, 19, 2, , 
2023/1/27, 6, 8, 26, 2, , 
2023/1/28, 10, 6, 22, 1, 1, 
2023/1/29, 8, 4, 11, 2, , 
2023/1/30, 8, 5, 18, 2, , 
2023/1/31, 10, 5, 12, 2, , 
2023/2/1, 4, 8, 14, 2, , 
2023/2/2, 6, 2, 11, 1, , 
2023/2/3, 3, 5, 10, , , 
2023/2/4, 7, 3, 11, , , 
2023/2/5, 5, 1, 11, 1, , 
2023/2/6, 2, 2, 12, 1, , 
2023/2/7, 3, 6, 13, 2, , 
2023/2/8, 11, 6, 14, 1, 6, 1
2023/2/9, 10, 10, 27, 3, , 
2023/2/10, 19, 8, 27, 1, , 
2023/2/11, 22, 7, 14, , , 
2023/2/12, 10, 7, 11, 2, , 
2023/2/13, 8, 8, 16, 2, 6, 
2023/2/14, 8, 9, 24, 2, , 
2023/2/15, 11, 15, 30, 5, 1, 1
2023/2/16, 17, 16, 31, 4, , 1
2023/2/17, 18, 5, 15, 1, , 
2023/2/18, 9, 6, 22, 2, , 
2023/2/19, 11, 7, 17, 2, , 
2023/2/20, 11, 8, 15, 1, 1, 
2023/2/21, 9, 7, 14, 1, , 
2023/2/22, 6, 10, 20, 2, 5, 
2023/2/23, 9, 15, 26, 4, 1, 1
2023/2/24, 14, 13, 26, 5, , 1
2023/2/25, 14, 3, 15, 1, , 
2023/2/26, 5, 4, 14, 2, , 
2023/2/27, 5, 6, 14, 2, 1, 
2023/2/28, 14, 3, 11, 2, , 
2023/3/1, 3, 3, 10, 2, , 
2023/3/2, 3, 6, 16, 2, 2, 
2023/3/3, 9, 6, 13, 1, 1, 
2023/3/4, 10, 11, 26, 3, 2, 
2023/3/5, 15, 5, 21, 2, , 
2023/3/6, 8, 5, 18, 1, , 
2023/3/7, 5, 4, 17, 1, , 
2023/3/8, 6, 3, 14, 2, , 
2023/3/9, 4, 3, 13, 3, , 
2023/3/10, 5, 4, 21, 2, , 
2023/3/11, 10, 2, 14, 1, , 
2023/3/12, 3, 4, 17, 1, , 
2023/3/13, 6, 9, 25, 2, , 
2023/3/14, 16, 12, 30, 4, , 
2023/3/15, 29, 8, 16, 2, , 
2023/3/16, 18, 6, 23, 2, , 
2023/3/17, 7, 8, 22, 1, 2, 
2023/3/18, 8, 3, 15, , , 
2023/3/19, 6, 6, 15, 2, 8, 
2023/3/20, 5, 7, 16, 1, , 
2023/3/21, 7, 5, 15, 3, , 
2023/3/22, 14, 5, 19, 2, , 
2023/3/23, 11, 7, 16, 3, , 
2023/3/24, 12, 5, 14, 2, 4, 
2023/3/25, 8, 5, 16, 1, , 
2023/3/26, 8, 10, 11, 3, , 1
2023/3/27, 25, 6, 19, 4, 1, 1
2023/3/28, 17, 3, 15, 2, , 
2023/3/29, 5, 2, 14, 1, , 3
2023/3/30, 3, 2, 13, 2, , 2
2023/3/31, 2, 4, 16, 1, , 1
2022/10/1, 3, 5, 24, 3, , 1
2022/10/2, 7, 6, 21, 3, , 1
2022/10/3, 10, 7, 18, 3, , 
2022/10/4, 10, 7, 20, 2, , 
2022/10/5, 4, 4, 19, 3, , 1
2022/10/6, 4, 4, 17, 4, , 1
2022/10/7, 6, 5, 19, 3, , 
2022/10/8, 6, 4, 20, 2, , 
2022/10/9, 6, 5, 21, 3, 17, 1
2022/10/10, 7, 6, 19, 4, , 1
2022/10/11, 6, 9, 12, 4, , 1
2022/10/12, 13, 6, 18, 2, , 1
2022/10/13, 10, 3, 17, 2, 1, 
2022/10/14, 2, 4, 23, 1, , 
2022/10/15, 5, 4, 19, 1, , 
2022/10/16, 5, 6, 19, 1, 1, 3
2022/10/17, 7, 5, 21, 3, 1, 
2022/10/18, 6, 7, 21, 3, 5, 2
2022/10/19, 7, 8, 25, 2, , 1
2022/10/20, 7, 4, 15, 1, , 
2022/10/21, 8, 6, 23, 2, , 
2022/10/22, 12, 6, 18, , , 
2022/10/23, 8, 5, 18, 1, , 
2022/10/24, 4, 4, 17, 1, , 1
2022/10/25, 4, 2, 21, 3, , 
2022/10/26, 5, 2, 14, 2, 1, 
2022/10/27, 3, 3, 21, 1, 6, 
2022/10/28, 2, 3, 17, , , 
2022/10/29, 2, 4, 19, 1, , 1
2022/10/30, 5, 5, 19, 1, , 1
2022/10/31, 3, 2, 17, 1, , 
2022/11/1, 2, 3, 18, 1, , 
2022/11/2, 3, 5, 15, 2, , 
2022/11/3, 4, 2, 16, 2, , 
2022/11/4, 2, 4, 19, 1, , 1
2022/11/5, 4, 6, 19, 1, , 1
2022/11/6, 8, 8, 20, 4, 2, 1
2022/11/7, 8, 9, 20, 3, , 1
2022/11/8, 9, 7, 24, 3, , 1
2022/11/9, 12, 12, 24, 3, , 1
2022/11/10, 8, 8, 18, 3, , 
2022/11/11, 9, 6, 16, , 1, 
2022/11/12, 10, 4, 23, 1, , 1
2022/11/13, 3, 4, 19, 1, , 
2022/11/14, 4, 6, 15, 1, , 
2022/11/15, 4, 3, 15, 2, , 
2022/11/16, 2, 3, 12, 2, , 
2022/11/17, 4, 5, 16, 1, , 1
2022/11/18, 4, 5, 11, 1, , 1
2022/11/19, 7, 4, 17, , , 
2022/11/20, 2, 4, 16, 1, , 
2022/11/21, 2, 3, 15, 1, , 
2022/11/22, 3, 3, 13, 1, , 
2022/11/23, 2, 3, 13, 2, , 1
2022/11/24, 3, 3, 15, 2, , 
2022/11/25, 2, 6, 19, 2, , 1
2022/11/26, 5, 6, 19, 1, , 1
2022/11/27, 5, 6, 14, 2, , 
2022/11/28, 4, 8, 15, 1, , 
2022/11/29, 6, 8, 14, 2, , 
2022/11/30, 6, 5, 12, 1, , 
2022/12/1, 3, 11, 19, 1, 1, 
2022/12/2, 8, 12, 30, 2, , 1
2022/12/3, 9, 17, 29, 2, 2, 2
2022/12/4, 16, 10, 21, 1, , 1
2022/12/5, 9, 8, 16, 1, , 
2022/12/6, 5, 10, 16, 1, , 
2022/12/7, 5, 8, 12, , , 
2022/12/8, 4, 7, 13, 1, , 
2022/12/9, 4, 7, 15, 1, 4, 
2022/12/10, 3, 9, 21, 1, , 1
2022/12/11, 5, 4, 14, 2, , 
2022/12/12, 3, 6, 11, 1, , 
2022/12/13, 4, 8, 12, 1, , 
2022/12/14, 5, 7, 13, 2, , 
2022/12/15, 4, 4, 11, 1, , 
2022/12/16, 3, 6, 12, 1, , 
2022/12/17, 3, 6, 12, 1, , 
2022/12/18, 3, 13, 15, 1, , 
2022/12/19, 7, 8, 14, 1, , 
2022/12/20, 4, 6, 13, 1, , 
2022/12/21, 4, 9, 20, 1, 1, 1
2022/12/22, 5, 9, 27, 3, , 2
2022/12/23, 11, 7, 19, 1, , 1
2022/12/24, 7, 8, 27, , 1, 1
2022/12/25, 8, 14, 27, 2, , 1
2022/12/26, 14, 14, 36, 2, 2, 1
2022/12/27, 19, 11, 18, 2, , 
2022/12/28, 12, 6, 11, 1, 1, 
2022/12/29, 8, 5, 18, 1, 1, 
2022/12/30, 9, 7, 24, 1, , 1
2022/12/31, 15, 9, 29, 1, 1, 1
2023/1/1, 17, 8, 27, 2, 1, 
2022/7/1, 36, 11, 13, 5, , 3
2022/7/2, 35, 7, 19, 3, , 2
2022/7/3, 24, 5, 17, 5, 1, 1
2022/7/4, 14, 5, 16, 4, , 1
2022/7/5, 15, 9, 12, 7, , 2
2022/7/6, 27, 6, 16, 5, , 1
2022/7/7, 19, 3, 21, 2, , 
2022/7/8, 5, 5, 16, 3, , 1
2022/7/9, 15, 7, 21, 3, , 1
2022/7/10, 22, 9, 6, 7, , 3
2022/7/11, 27, 7, 7, 6, , 2
2022/7/12, 24, 4, 17, 5, , 1
2022/7/13, 13, 3, 13, 4, , 1
2022/7/14, 10, 6, 11, 6, , 1
2022/7/15, 21, 8, 19, 4, 1, 2
2022/7/16, 25, 2, , , 1, 
2022/7/17, 3, 4, , , , 
2022/7/18, 10, 8, , , , 
2022/7/19, 22, 3, 16, 3, , 1
2022/7/20, 10, 4, 14, 4, 1, 1
2022/7/21, 9, 6, 13, 6, 1, 2
2022/7/22, 19, 10, 2, 6, , 3
2022/7/23, 36, 12, 9, 5, 1, 3
2022/7/24, 36, 9, 11, 4, 1, 2
2022/7/25, 28, 4, 21, 3, , 
2022/7/26, 9, 3, 17, 3, , 
2022/7/27, 6, 4, 17, 5, , 
2022/7/28, 8, 6, 16, 12, , 2
2022/7/29, 15, 8, 14, 4, , 2
2022/7/30, 24, 13, 7, 7, , 3
2022/7/31, 37, 4, 21, 3, 1, 
2022/8/1, 7, 4, 19, 4, , 1
2022/8/2, 9, 7, 22, 5, 2, 1
2022/8/3, 13, 7, 19, 7, , 2
2022/8/4, 13, 4, 20, 3, 2, 
2022/8/5, 7, 5, 20, 4, , 1
2022/8/6, 16, 8, 19, 3, , 2
2022/8/7, 27, 8, 16, 5, , 1
2022/8/8, 22, 6, 19, 4, , 1
2022/8/9, 19, 6, 12, 6, , 1
2022/8/10, 19, 12, 5, 8, , 2
2022/8/11, 28, 11, 16, 4, , 3
2022/8/12, 30, 6, 12, 5, , 1
2022/8/13, 17, 3, 23, 2, , 
2022/8/14, 10, 1, 22, 2, , 
2022/8/15, 3, 2, 21, 2, , 
2022/8/16, 3, 5, 19, 5, , 1
2022/8/17, 8, 4, 21, 2, , 
2022/8/18, 6, 2, 21, 4, , 
2022/8/19, 7, 1, 22, 2, 2, 
2022/8/20, 4, 3, 21, 2, , 1
2022/8/21, 11, 5, 23, 4, 7, 2
2022/8/22, 18, 1, 21, 3, , 
2022/8/23, 3, 1, 17, 4, , 
2022/8/24, 3, 1, 21, 2, , 
2022/8/25, 3, 5, 16, 7, 20, 
2022/8/26, 19, 2, 19, 3, 1, 1
2022/8/27, 9, 4, 16, 3, , 2
2022/8/28, 15, 6, 14, 6, , 2
2022/8/29, 25, 1, 23, 2, , 
2022/8/30, 6, 1, 19, 4, , 1
2022/8/31, 6, 2, 16, 5, , 1
2022/9/1, 9, 1, 20, 3, , 
2022/9/2, 6, 2, 19, 2, , 
2022/9/3, 6, 2, 19, 1, , 1
2022/9/4, 10, 4, 18, 3, , 1
2022/9/5, 14, 1, 21, 3, , 1
2022/9/6, 4, 2, 16, 4, , 1
2022/9/7, 5, 4, 28, 3, , 2
2022/9/8, 11, 9, 17, 5, , 2
2022/9/9, 13, 5, 22, 2, , 
2022/9/10, 7, 2, 22, 1, 1, 1
2022/9/11, 3, 3, 22, 3, , 
2022/9/12, 6, 5, 21, 3, , 
2022/9/13, 11, 6, 20, 4, , 1
2022/9/14, 13, 7, 17, 5, , 3
2022/9/15, 13, 5, 18, 4, , 1
2022/9/16, 14, 2, 20, 2, , 
2022/9/17, 4, 2, 21, 1, , 
2022/9/18, 3, 3, 19, 3, 1, 
2022/9/19, 5, 6, 20, 3, , 1
2022/9/20, 12, 9, 14, 5, , 2
2022/9/21, 14, 8, 20, 4, 1, 1
2022/9/22, 12, 6, 19, 5, 1, 
2022/9/23, 14, 4, 21, 2, , 
2022/9/24, 5, 5, 22, 3, , 1
2022/9/25, 10, 7, 13, 4, , 1
2022/9/26, 11, 6, 19, 4, , 1
2022/9/27, 14, 3, 16, 4, , 
2022/9/28, 3, 6, 17, 4, , 
2022/9/29, 8, 7, 19, 3, , 1
2022/9/30, 7, 5, 23, 3, , 1
2022/4/1, 17, , 14, 2, , 1
2022/4/2, 14, , 15, , , 1
2022/4/3, 11, , 14, 2, , 
2022/4/4, 13, , 14, 3, , 
2022/4/5, 10, , 15, 2, , 1
2022/4/6, 18, , 16, 1, , 1
2022/4/7, 23, , 18, 1, , 1
2022/4/8, 19, , 16, 2, , 1
2022/4/9, 21, , 21, 3, 1, 1
2022/4/10, 20, , 16, 3, , 
2022/4/11, 24, , 16, 4, , 1
2022/4/12, 21, , 14, 4, 3, 
2022/4/13, 22, , 17, 5, , 1
2022/4/14, 27, , 22, 5, 1, 2
2022/4/15, 58, , 27, 3, 1, 2
2022/4/16, 59, , 26, 3, 1, 1
2022/4/17, 53, , 14, 4, , 
2022/4/18, 36, , 16, 3, , 1
2022/4/19, 15, , 15, 2, , 1
2022/4/20, 18, , 13, 4, , 
2022/4/21, 26, , 18, 3, 1, 1
2022/4/22, 25, , 16, 3, 4, 1
2022/4/23, 34, 18, 15, 3, 5, 1
2022/4/24, 51, 15, 14, 2, 1, 1
2022/4/25, 41, 10, 15, 3, , 1
2022/4/26, 25, 14, 12, 4, , 1
2022/4/27, 20, 13, 8, 7, , 2
2022/4/28, 28, 18, 21, 7, , 3
2022/4/29, 42, 6, 19, 2, , 
2022/4/30, 12, , 15, 1, , 
2022/5/1, 17, , 15, 5, , 1
2022/5/2, 16, , 16, 5, , 2
2022/5/3, 25, , 15, 5, , 2
2022/5/4, 27, , 15, 5, , 1
2022/5/5, 17, , 19, 3, 1, 
2022/5/6, 21, , 16, 1, 1, 
2022/5/7, 9, , 15, 3, , 1
2022/5/8, 15, , 15, 4, 1, 1
2022/5/9, 25, , 14, 5, , 2
2022/5/10, 21, , 5, 6, , 2
2022/5/11, 26, 17, 6, 5, , 3
2022/5/12, 32, 18, 14, 5, 1, 2
2022/5/13, 40, 14, 12, 5, , 2
2022/5/14, 21, 13, 17, 3, , 2
2022/5/15, 17, 13, 17, 3, , 
2022/5/16, 14, 15, 18, 3, , 
2022/5/17, 14, 2, 18, 3, , 
2022/5/18, 5, 3, 18, 4, , 1
2022/5/19, 5, 7, 12, 7, 12, 2
2022/5/20, 19, 10, 15, 4, , 3
2022/5/21, 37, 5, 16, 3, , 2
2022/5/22, 19, 5, 12, 6, , 2
2022/5/23, 17, 5, 12, 4, , 2
2022/5/24, 16, 5, 10, 4, , 2
2022/5/25, 15, 10, 1, 8, , 3
2022/5/26, 32, 6, 13, 7, , 2
2022/5/27, 20, 6, 13, 5, , 2
2022/5/28, 23, 6, 15, 4, , 2
2022/5/29, 22, 8, 2, 7, , 3
2022/5/30, 28, 3, 20, 4, , 1
2022/5/31, 11, 2, 19, 2, , 
2022/6/1, 4, 5, 18, 6, , 2
2022/6/2, 17, 11, 7, 7, , 4
2022/6/3, 36, 6, 19, 1, 1, 1
2022/6/4, 21, 2, 18, 1, 3, 1
2022/6/5, 4, 1, 19, 3, , 
2022/6/6, 2, 1, 20, 2, , 
2022/6/7, 3, 2, 20, 4, , 
2022/6/8, 3, 1, 21, 2, , 
2022/6/9, 3, 2, 21, 2, , 
2022/6/10, 3, 2, 20, 1, , 
2022/6/11, 4, 1, 22, , , 
2022/6/12, 3, 3, 18, 2, , 
2022/6/13, 9, 8, 8, 7, , 3
2022/6/14, 28, 10, 6, 9, , 3
2022/6/15, 30, 5, 13, 5, , 1
2022/6/16, 17, 3, 12, 8, , 1
2022/6/17, 12, 9, 14, 3, 2, 1
2022/6/18, 27, 5, 14, 4, , 1
2022/6/19, 17, 6, 12, , , 1
2022/6/20, 18, 6, 13, , , 1
2022/6/21, 18, 6, 14, , , 1
2022/6/22, 18, 6, 16, , , 2
2022/6/23, 20, 3, 17, , 1, 
2022/6/24, 6, 4, 20, , , 
2022/6/25, 8, 2, 20, , , 
2022/6/26, 7, 4, 16, , , 1
2022/6/27, 14, 5, 7, , , 2
2022/6/28, 16, 8, 2, , , 3
2022/6/29, 28, 11, 11, 7, , 3
2022/6/30, 32, 12, 11, 6, , 3
2022/1/3, 27, 17, 12, 1, , 
2022/1/4, 16, 22, 10, 1, 2, 1
2022/1/5, 22, 11, 9, , , 1
2022/1/6, 14, 16, 21, 4, , 2
2022/1/7, 32, 13, 18, 1, , 
2022/1/8, 26, 24, 16, 1, 1, 
2022/1/9, 27, 26, 23, 2, 2, 
2022/1/10, 45, 21, 12, 3, 1, 
2022/1/11, 27, 30, 10, , 1, 
2022/1/12, 22, 32, 12, , , 1
2022/1/13, 26, 37, 15, 2, 2, 1
2022/1/14, 19, 23, 20, 1, , 
2022/1/15, 23, 18, 26, 1, 8, 
