date, pm25, pm10, o3, no2, so2, co
2023/11/7, 25, 18, 31, 7, , 1
2023/11/8, 23, 17, 25, 7, , 1
2023/11/9, 35, 15, 35, 7, , 1
2023/11/10, 24, 20, 33, 2, , 
2023/11/11, 23, 16, 21, 3, , 1
2023/11/12, 20, 18, 20, 4, , 
2023/11/13, 23, 18, 17, 6, , 1
2023/11/14, 24, 12, 19, 4, , 1
2023/11/15, 21, 11, 18, 2, , 
2023/11/16, 15, 10, 19, 2, , 
2023/11/17, 13, 7, 14, 3, , 1
2023/11/18, 22, , , , , 
2023/11/20, 33, 18, 16, 4, , 1
2023/11/21, 27, 16, 16, 3, , 1
2023/11/22, 20, 19, 20, 4, , 1
2023/11/23, 25, 16, 16, 8, , 1
2023/11/24, 16, 9, 25, 3, , 1
2023/11/25, 14, 9, 15, 2, , 1
2023/11/26, 19, 10, 14, 2, 1, 
2023/11/27, 16, 10, 19, 6, , 1
2023/11/28, 16, 6, 18, 2, , 1
2023/11/29, 11, 8, 13, 2, , 
2023/11/30, 13, 8, 14, 4, , 1
2023/12/1, 12, 7, 12, 2, , 1
2023/12/2, 12, 8, 18, 2, , 1
2023/12/3, 11, 14, 29, 5, , 1
2023/12/4, 18, 19, 22, 9, , 1
2023/12/5, 29, 18, 18, 4, , 1
2023/12/6, 26, 27, 25, 9, , 1
2023/12/7, 27, 33, 35, 7, , 1
2023/12/8, 22, 14, 19, 5, , 1
2023/12/9, 25, 16, 14, 2, , 
2023/12/10, 20, 13, 8, 7, 1, 1
2023/12/11, 23, 22, 1, 9, , 2
2023/12/12, 37, 26, , 6, , 2
2023/12/13, 41, 11, , 4, , 
2023/12/14, 17, 15, , 3, , 
2023/12/15, 16, 16, , 2, , 
2023/12/16, 19, 22, , 3, , 
2023/12/17, 31, 29, , 10, , 1
2023/12/18, 34, 15, , 4, , 1
2023/12/19, 17, 17, , 2, , 
2023/12/20, 16, 14, 15, 2, , 
2023/12/21, 16, 13, 21, 1, , 
2023/12/22, 17, 15, 21, 2, , 1
2023/12/23, 18, 15, 19, 3, , 1
2023/12/24, 20, 8, 16, 3, , 1
2023/12/25, 14, 8, 21, 2, , 1
2023/12/26, 11, 15, 22, 3, , 1
2023/12/27, 27, 10, 12, 1, , 1
2023/12/28, 13, 12, 17, 1, , 
2023/12/29, 16, 14, 12, 1, , 
2023/12/30, 19, 23, 16, 1, , 
2023/12/31, 28, 22, 23, 3, , 1
2023/7/1, 16, 11, 16, 10, , 2
2023/7/2, 17, 17, 1, 13, , 4
2023/7/3, 31, 14, 5, 11, 1, 5
2023/7/4, 40, 9, 12, 9, , 2
2023/7/5, 26, 6, 17, 3, , 1
2023/7/6, 12, 9, 20, 5, 1, 1
2023/7/7, 10, 11, 22, 2, , 
2023/7/8, 17, 9, 19, 3, , 1
2023/7/9, 17, 9, 19, 5, , 1
2023/7/10, 14, 18, 15, 11, , 2
2023/7/11, 27, 9, 16, 7, , 1
2023/7/12, 16, 10, 17, 3, , 
2023/7/13, 13, 10, 17, 4, , 1
2023/7/14, 10, 11, 15, 10, , 2
2023/7/15, 6, 17, 16, 13, , 4
2023/7/16, 27, 15, 15, 9, , 3
2023/7/17, 25, 14, 17, 9, , 1
2023/7/18, 23, 20, 15, 14, , 3
2023/7/19, 29, 14, 19, 6, , 1
2023/7/20, 19, 18, 16, 14, , 3
2023/7/21, 23, 13, 19, 8, , 3
2023/7/22, 32, 12, 20, 7, , 2
2023/7/23, 23, 11, , 12, , 2
2023/7/24, 30, 12, 6, 16, , 3
2023/7/25, 13, 14, 13, 11, , 3
2023/7/26, 35, 12, 21, 8, , 2
2023/7/27, 31, 10, 16, 5, , 1
2023/7/28, 15, 7, 17, 3, , 1
2023/7/29, 15, 8, 19, 4, , 1
2023/7/30, 14, 15, 19, 8, , 1
2023/7/31, 20, 19, 18, 12, , 2
2023/8/1, 24, 15, 16, 10, , 3
2023/8/2, 31, 14, 22, 7, , 1
2023/8/3, 21, 15, 21, 4, , 1
2023/8/4, 19, 16, 22, 10, , 2
2023/8/5, 18, 9, 20, 10, , 1
2023/8/6, 29, 14, 16, 18, , 3
2023/8/7, 20, 18, 7, 18, , 5
2023/8/8, 34, 18, 24, 7, , 3
2023/8/9, 29, 15, 18, 9, , 1
2023/8/10, 19, 9, 20, 10, , 1
2023/8/11, 18, 10, 16, 7, , 1
2023/8/12, 18, 11, 19, 12, , 3
2023/8/13, 33, 14, 20, 12, , 3
2023/8/14, 28, 16, 17, 15, , 4
2023/8/15, 38, 14, 21, 11, , 3
2023/8/16, 32, 12, 16, 11, , 2
2023/8/17, 18, 11, 20, 8, , 1
2023/8/18, 19, 9, 16, 6, , 1
2023/8/19, 15, 8, 22, 5, , 1
2023/8/20, 15, 8, 17, 4, , 1
2023/8/21, 13, 8, 18, 7, , 
2023/8/22, 18, 11, 20, 11, , 1
2023/8/23, 16, 10, 18, 6, , 1
2023/8/24, 13, 13, 24, 4, , 1
2023/8/25, 15, 19, 24, 3, , 1
2023/8/26, 21, 17, 13, 11, , 2
2023/8/27, 31, 22, 11, 14, , 3
2023/8/28, 49, 13, 20, 8, , 2
2023/8/29, 29, 10, 18, 7, , 1
2023/8/30, 14, 10, 16, 9, , 1
2023/8/31, 12, 19, 23, 9, , 1
2023/9/1, 29, 22, 16, 13, , 4
2023/9/2, 40, 14, 22, 6, , 3
2023/9/3, 34, 14, 22, 5, , 1
2023/9/4, 13, 17, 21, 11, , 1
2023/9/5, 19, 14, 20, 7, , 1
2023/9/6, 23, , 20, 5, , 1
2023/9/7, 14, 12, 20, 3, , 
2023/9/8, 14, 11, 20, 5, , 1
2023/9/9, 20, 16, 23, 7, , 1
2023/9/10, 26, 16, 13, 15, , 3
2023/9/11, 36, 15, 19, 11, , 2
2023/9/12, 22, 21, 17, 13, , 3
2023/9/13, 20, 17, 20, 7, , 1
2023/9/14, 20, 21, 22, 9, , 1
2023/9/15, 23, 16, 21, 5, , 1
2023/9/16, 19, 12, 23, 5, , 1
2023/9/17, 18, 24, 11, 12, , 1
2023/9/18, 37, 24, 25, 9, , 1
2023/9/19, 33, 15, 21, 4, , 1
2023/9/20, 17, 13, 22, 6, , 
2023/9/21, 16, 14, 23, 8, , 1
2023/9/22, 16, 17, 22, 11, , 2
2023/9/23, 24, 15, 27, 7, , 2
2023/9/24, 32, 19, 25, 7, , 1
2023/9/25, 19, 23, 23, 7, , 1
2023/9/26, 29, 24, 23, 8, , 1
2023/9/27, 33, 20, 21, 10, , 1
2023/9/28, 24, 20, 29, 10, , 2
2023/9/29, 24, 22, 30, 3, , 1
2023/9/30, 18, 26, 28, 1, , 1
2023/4/1, 13, 9, 19, 6, , 1
2023/4/2, 16, 16, 11, 13, , 2
2023/4/3, 18, 23, 21, 10, , 1
2023/4/4, 35, 21, 17, 11, 1, 1
2023/4/5, 46, 36, 26, 8, , 2
2023/4/6, 70, 13, 20, 3, , 1
2023/4/7, 44, 13, 16, 4, , 
2023/4/8, 28, 14, 16, 4, , 
2023/4/9, 20, 10, 15, 5, , 
2023/4/10, 12, 14, 11, 9, , 1
2023/4/11, 23, 11, 13, 6, , 1
2023/4/12, 24, 13, 14, 7, , 1
2023/4/13, 16, 12, 12, 8, , 2
2023/4/14, 16, 12, 16, 5, , 1
2023/4/15, 26, 9, 16, 6, , 
2023/4/16, 19, 14, 10, 10, , 2
2023/4/17, 18, 13, 16, 6, , 1
2023/4/18, 18, 17, 16, 9, , 1
2023/4/19, 20, 18, 12, 11, , 2
2023/4/20, 25, 16, 6, 12, , 3
2023/4/21, 26, 11, 11, 7, , 2
2023/4/22, 29, 12, 15, 8, , 2
2023/4/23, 33, 17, 18, 8, , 2
2023/4/24, 40, 19, 22, 6, , 2
2023/4/25, 38, 22, 20, 7, 1, 1
2023/4/26, 44, 23, 19, 6, , 1
2023/4/27, 31, 15, 15, 8, , 1
2023/4/28, 22, 12, 17, 10, 1, 2
2023/4/29, 26, 19, 17, 9, , 4
2023/4/30, 51, 19, 7, 16, , 3
2023/5/1, 35, 10, 15, 9, , 1
2023/5/2, 17, 13, 15, 7, , 1
2023/5/3, 17, 13, 9, 12, , 2
2023/5/4, 19, 15, 15, 7, , 
2023/5/5, 18, 8, 17, 6, , 1
2023/5/6, 16, 8, 18, 6, 1, 1
2023/5/7, 18, 10, 13, 11, , 1
2023/5/8, 13, 13, 15, 10, , 1
2023/5/9, 14, 10, 12, 11, , 1
2023/5/10, 13, 12, 9, 11, , 3
2023/5/11, 17, 21, , 12, , 4
2023/5/12, 38, 22, , 12, , 5
2023/5/13, 49, 20, , 9, , 4
2023/5/14, 53, 23, 15, 9, , 2
2023/5/15, 38, 19, 18, 11, 1, 1
2023/5/16, 31, 13, 13, 13, 1, 3
2023/5/17, 23, 14, 13, 13, 1, 4
2023/5/18, 28, 12, 11, 12, , 4
2023/5/19, 24, 8, 16, 9, , 2
2023/5/20, 16, 20, 19, 6, , 1
2023/5/21, 27, 26, 14, 12, , 3
2023/5/22, 44, 20, 14, 12, , 2
2023/5/23, 33, 22, 20, 5, , 1
2023/5/24, 30, 22, 17, 9, , 1
2023/5/25, 30, 12, 14, 10, , 1
2023/5/26, 19, 10, 18, 5, , 1
2023/5/27, 19, 7, 14, 7, , 2
2023/5/28, 15, 11, 16, 9, , 1
2023/5/29, 18, 9, 11, 7, 1, 1
2023/5/30, 9, 8, 12, 5, , 1
2023/5/31, 10, 21, 17, 11, , 
2023/6/1, 26, 22, 10, 12, , 2
2023/6/2, 28, 16, 3, 11, , 3
2023/6/3, 32, 16, 7, 9, , 5
2023/6/4, 43, 13, 15, 5, , 2
2023/6/5, 24, 7, 13, 7, , 1
2023/6/6, 14, 6, 18, 5, , 1
2023/6/7, 15, 7, 17, 7, , 1
2023/6/8, 10, 12, 18, 7, , 
2023/6/9, 19, 11, 15, 3, , 1
2023/6/10, 16, 11, 17, 4, , 1
2023/6/11, 21, 10, 15, 5, 1, 1
2023/6/12, 21, 7, 14, 5, 1, 1
2023/6/13, 13, 10, 15, 11, , 1
2023/6/14, 17, 12, 13, 7, , 1
2023/6/15, 12, 11, 17, 4, , 
2023/6/19, 22, 19, 7, 15, , 4
2023/6/20, 28, 16, 9, 12, 1, 4
2023/6/21, 27, 13, 19, 10, , 2
2023/6/22, 28, 6, 13, 8, , 1
2023/6/23, 11, 5, 16, 3, , 1
2023/6/24, 11, 7, 19, 2, 1, 
2023/6/25, 11, 10, 19, 7, , 1
2023/6/26, 14, 10, 13, 9, , 1
2023/6/27, 13, 11, 14, 11, , 1
2023/6/28, 18, 9, 17, 9, 1, 1
2023/6/29, 12, 6, 18, 7, , 1
2023/6/30, 10, 9, 18, 5, , 1
2023/1/2, 24, 11, 12, 1, , 
2023/1/3, 19, 15, 12, 1, , 
2023/1/4, 19, 12, 13, 2, , 
2023/1/5, 16, 10, 13, 1, , 
2023/1/6, 9, , 25, 2, , 
2023/1/7, 14, , 33, 3, , 
2023/1/8, 19, 22, 19, 6, , 1
2023/1/9, 31, 20, 11, 2, , 1
2023/1/10, 32, 24, 47, 7, , 1
2023/1/11, 26, 30, 24, 7, 1, 1
2023/1/12, 47, 24, 21, 3, , 1
2023/1/13, 48, 23, 43, 3, , 1
2023/1/14, 38, 22, 18, 1, , 1
2023/1/15, 31, 34, 31, 6, , 1
2023/1/16, 36, 30, 40, 8, , 2
2023/1/17, 32, 12, 14, 5, 1, 1
2023/1/18, 24, 16, 14, 1, , 
2023/1/19, 14, 17, 21, 2, , 
2023/1/20, 20, 18, 19, 5, , 
2023/1/21, 23, 16, 18, 2, , 
2023/1/22, 19, 18, 28, 4, , 
2023/1/23, 28, 17, 22, 8, , 1
2023/1/24, 23, 16, 33, 6, , 1
2023/1/25, 27, 13, 14, 2, , 
2023/1/26, 18, 20, 28, 9, , 
2023/1/27, 18, 21, 32, 7, , 1
2023/1/28, 33, 14, 16, 3, , 1
2023/1/29, 28, 12, 16, 3, , 
2023/1/30, 16, 12, 17, 5, , 
2023/1/31, 14, 13, 12, 5, , 
2023/2/1, 11, 14, 13, 5, , 
2023/2/2, 13, 9, 11, 3, , 
2023/2/3, 11, 18, 12, 2, , 
2023/2/4, 23, 13, 12, 3, , 
2023/2/5, 20, 8, 12, 3, , 
2023/2/6, 11, 8, 12, 2, , 
2023/2/7, 13, 20, 18, 5, , 
2023/2/8, 22, 22, 32, 7, , 1
2023/2/9, 34, 23, 24, 11, , 1
2023/2/10, 37, 24, 25, 7, , 1
2023/2/11, 37, 18, 14, 1, , 
2023/2/12, 23, 17, 13, 2, , 
2023/2/13, 19, 17, 16, 5, , 1
2023/2/14, 20, 21, 34, 6, 1, 
2023/2/15, 21, 30, 40, 8, , 1
2023/2/16, 27, 38, 32, 6, , 1
2023/2/17, 35, 14, 16, 1, , 
2023/2/18, 21, 14, 22, 3, , 
2023/2/19, 20, 19, 18, 6, , 1
2023/2/20, 23, 19, 16, 2, , 
2023/2/21, 20, 19, 26, 6, , 
2023/2/22, 20, 26, 29, 5, , 
2023/2/23, 24, 27, 27, 6, , 1
2023/2/24, 29, 24, 20, 7, , 1
2023/2/25, 20, 7, 16, 2, , 
2023/2/26, 11, 8, 13, 3, , 
2023/2/27, 15, 14, 15, 4, , 
2023/2/28, 20, 11, 12, 4, , 
2023/3/1, 14, 10, 11, 6, , 
2023/3/2, 10, 17, 16, 5, , 
2023/3/3, 19, 24, 29, 8, , 1
2023/3/4, 27, 20, 26, 4, , 1
2023/3/5, 27, 11, 21, 4, , 
2023/3/6, 16, 15, 16, 3, , 
2023/3/7, 18, 16, 17, 4, , 
2023/3/8, 17, 15, 13, 4, , 
2023/3/9, 15, 14, 16, 7, 1, 1
2023/3/10, 18, 10, 24, 4, , 
2023/3/11, 20, 8, 14, 1, , 
2023/3/12, 14, 12, 21, 5, , 
2023/3/13, 19, 20, 25, 8, , 
2023/3/14, 21, 28, 27, 10, , 1
2023/3/15, 50, 21, 13, 7, , 
2023/3/16, 28, 19, 23, 7, , 1
2023/3/17, 26, 30, 24, 7, , 1
2023/3/18, 30, 12, 16, 1, , 
2023/3/19, 18, 16, 17, 3, , 
2023/3/20, 18, 21, 5, 10, , 1
2023/3/21, 21, 14, 24, 7, , 1
2023/3/22, 27, 12, 18, 11, , 1
2023/3/23, 23, 11, 13, 6, , 
2023/3/24, 18, 10, 16, 4, , 
2023/3/25, 12, 14, 17, 5, , 1
2023/3/26, 24, 14, 10, 10, , 2
2023/3/27, 29, 11, 19, 10, , 2
2023/3/28, 17, 9, 17, 4, , 
2023/3/29, 15, 11, 13, 7, , 1
2023/3/30, 14, 11, 16, 5, , 1
2023/3/31, 18, 12, 16, 5, 1, 
2022/10/1, 20, , 24, 8, , 2
2022/10/2, 31, , 21, 9, , 1
2022/10/3, 24, 13, 18, 10, , 
2022/10/4, 23, 16, 5, 13, , 2
2022/10/5, 18, 6, 19, 4, , 1
2022/10/6, 8, 8, 17, 6, , 1
2022/10/7, 15, 14, 21, 5, , 
2022/10/8, 16, 10, 23, 7, , 
2022/10/9, 22, 11, 18, 9, , 2
2022/10/10, 19, 16, 21, 8, , 1
2022/10/11, 17, 9, 16, 8, , 2
2022/10/12, 16, 4, 16, 6, , 2
2022/10/13, 7, 9, 16, 4, 1, 
2022/10/14, 13, 10, 21, 6, , 
2022/10/15, 16, 9, 20, 4, , 
2022/10/16, 16, 12, 19, 7, , 1
2022/10/17, 20, 15, 21, 11, , 1
2022/10/18, 20, 15, 22, 9, , 1
2022/10/19, 23, 18, 20, 9, , 1
2022/10/20, 25, 16, 22, 6, , 1
2022/10/21, 24, 6, 23, 4, , 1
2022/10/22, 15, 9, 18, 1, , 
2022/10/23, 17, 6, 15, 3, , 
2022/10/24, 10, 10, 20, 9, 1, 2
2022/10/25, 18, 8, 11, 9, , 2
2022/10/26, 13, 5, 12, 6, , 1
2022/10/27, 14, 7, 16, 5, , 
2022/10/28, 12, 8, 16, 4, , 
2022/10/29, 17, 7, 19, 3, , 1
2022/10/30, 10, 8, 18, 3, , 1
2022/10/31, 9, 6, 15, 3, , 
2022/11/1, 16, 10, 16, 4, , 
2022/11/2, 10, 14, 16, 4, , 
2022/11/3, 12, 10, 19, 6, , 1
2022/11/4, 15, 12, 20, 6, , 1
2022/11/5, 17, 12, 21, 5, , 1
2022/11/6, 25, 12, 27, 6, , 1
2022/11/7, 16, 13, 20, 6, , 1
2022/11/8, 18, 11, 21, 5, , 1
2022/11/9, 18, 17, 22, 4, , 1
2022/11/10, 20, 10, 18, 5, , 1
2022/11/11, 15, 14, 17, 3, , 1
2022/11/12, 21, 7, 26, 3, , 2
2022/11/13, 10, 8, 19, 4, , 1
2022/11/14, 14, 11, 14, 5, , 
2022/11/15, 16, 12, 16, 4, , 
2022/11/16, 12, 9, 12, 5, , 1
2022/11/17, 7, 10, 21, 6, , 2
2022/11/18, 14, 11, 17, 3, , 1
2022/11/19, 14, 7, 15, 1, , 
2022/11/20, 14, 11, 15, 2, , 
2022/11/21, 15, 10, 12, 4, , 
2022/11/22, 11, 9, 12, 4, , 
2022/11/23, 13, 9, 14, 6, , 
2022/11/24, 13, 10, 19, 5, 1, 
2022/11/25, 10, 13, 21, 3, , 
2022/11/26, 11, 10, 14, 2, , 
2022/11/27, 22, 14, 12, 4, 1, 
2022/11/28, 13, 17, 16, 3, , 
2022/11/29, 16, 14, 16, 5, , 
2022/11/30, 15, 9, 12, 3, , 1
2022/12/1, 12, 25, 20, 8, , 1
2022/12/2, 31, 23, 36, 6, , 1
2022/12/3, 30, 19, 29, 5, , 1
2022/12/4, 26, 24, 19, 2, , 1
2022/12/5, 30, 11, 19, 3, 1, 
2022/12/6, 15, 16, 16, 6, 1, 
2022/12/7, 21, 16, 13, 5, , 
2022/12/8, 12, 14, 15, 2, , 
2022/12/9, 15, 15, 22, 6, , 
2022/12/10, 12, 20, 20, 5, , 1
2022/12/11, 21, 8, 11, 4, 1, 1
2022/12/12, 15, 12, 11, 3, , 
2022/12/13, 13, 14, 12, 3, , 
2022/12/14, 15, 13, 13, 3, 1, 
2022/12/15, 15, 12, 13, 4, , 
2022/12/16, 14, 11, 14, 3, , 
2022/12/17, 14, 8, 15, 1, , 
2022/12/18, 10, 16, 18, 4, , 
2022/12/19, 16, 19, 26, 5, , 
2022/12/20, 20, 19, 26, 6, , 
2022/12/21, 20, 19, 18, 10, 1, 2
2022/12/22, 19, 15, 29, 8, , 2
2022/12/23, 36, 13, 25, 2, , 
2022/12/24, 22, 14, 31, 3, , 
2022/12/25, 17, 21, 29, 4, , 1
2022/12/26, 33, 15, 38, 3, , 1
2022/12/27, 30, 17, 27, 2, , 1
2022/12/28, 24, 21, 13, 2, , 
2022/12/29, 20, 20, 32, 4, 1, 
2022/12/30, 26, 16, 33, 3, , 1
2022/12/31, 28, 14, 31, 3, , 1
2023/1/1, 36, 16, 26, 2, , 1
2022/7/1, 47, 11, 17, 12, , 2
2022/7/2, 20, 10, 17, 11, 3, 2
2022/7/3, 20, 11, 16, 13, 1, 1
2022/7/4, 22, 14, 13, 17, , 3
2022/7/5, 23, 17, 8, 15, , 4
2022/7/6, 24, 17, 18, 12, , 3
2022/7/7, 31, 13, 17, 12, , 2
2022/7/8, 15, 13, 14, 12, , 2
2022/7/9, 20, 16, 13, 11, , 4
2022/7/10, 42, 12, 14, 10, , 2
2022/7/11, 17, 11, 8, 17, , 3
2022/7/12, 22, 10, 17, 15, , 1
2022/7/13, 26, 13, 16, 14, , 3
2022/7/14, 23, 12, 13, 10, , 2
2022/7/15, 21, 8, 19, 2, 1, 
2022/7/16, 10, 9, 18, 4, , 1
2022/7/17, 10, 13, 23, 12, , 1
2022/7/18, 17, 14, 5, 17, , 3
2022/7/19, 26, 23, 4, 18, , 6
2022/7/20, 39, 30, 2, 20, , 8
2022/7/21, 39, 19, 12, 14, , 6
2022/7/22, 29, 15, 5, 14, 1, 5
2022/7/23, 30, 11, 17, 9, , 3
2022/7/24, 28, 8, 13, 7, , 1
2022/7/25, 14, 14, 17, 10, , 1
2022/7/26, 14, 12, 13, 13, , 2
2022/7/27, 21, 14, 14, 14, , 2
2022/7/28, 20, 15, 18, 15, , 2
2022/7/29, 20, 12, 18, 7, , 2
2022/7/30, 22, 7, 19, 3, , 
2022/7/31, 9, 10, 18, 6, , 
2022/8/1, 9, 11, 22, 4, , 
2022/8/2, 9, 11, 20, 3, , 
2022/8/3, 12, 12, 20, 6, , 
2022/8/4, 10, 12, 18, 8, , 
2022/8/5, 11, 10, 15, 10, , 2
2022/8/6, 22, 16, 20, 14, , 3
2022/8/7, 37, 19, 15, 15, , 5
2022/8/8, 37, 20, 9, 17, , 4
2022/8/9, 39, 13, 18, 10, , 2
2022/8/10, 23, 7, 19, 5, , 1
2022/8/11, 10, 9, 13, 11, , 2
2022/8/12, 15, 14, 10, 15, , 4
2022/8/13, 17, 8, 22, 5, , 1
2022/8/14, 26, 6, 21, 5, , 
2022/8/15, 9, 13, 21, 7, , 1
2022/8/16, 13, 13, 19, 7, , 1
2022/8/17, 16, 8, 17, 6, , 1
2022/8/18, 10, 12, 21, 8, , 1
2022/8/19, 20, 13, 23, 7, , 1
2022/8/20, 15, 11, 23, 6, , 2
2022/8/21, 29, 8, 18, 5, , 1
2022/8/22, 16, 13, 19, 10, 1, 
2022/8/23, 17, 10, 15, 10, , 1
2022/8/24, 17, 8, 20, 8, , 1
2022/8/25, 12, 9, 12, 12, , 1
2022/8/26, 17, 13, 16, 12, , 2
2022/8/27, 30, 12, 21, 5, , 2
2022/8/28, 29, 12, 20, 10, , 1
2022/8/29, 23, 8, 16, 8, , 1
2022/8/30, 12, 13, 18, 11, , 1
2022/8/31, 18, 14, 16, 11, , 2
2022/9/1, 24, 12, 22, 6, , 
2022/9/2, 15, 13, 20, 12, , 2
2022/9/3, 23, 10, 23, 9, , 2
2022/9/4, 23, 11, 19, 9, 1, 1
2022/9/5, 25, 15, 15, 11, , 3
2022/9/6, 21, 13, 18, 8, , 1
2022/9/7, 18, 7, 23, 4, , 1
2022/9/8, 13, 8, 18, 8, , 1
2022/9/9, 12, 11, 20, 4, , 
2022/9/10, 16, 8, 22, 4, , 
2022/9/11, 13, 12, 23, 6, , 
2022/9/12, 17, 12, 18, 13, , 1
2022/9/13, 16, 12, 22, 6, , 1
2022/9/14, 18, 7, 20, 6, , 1
2022/9/15, 14, 9, 17, 7, , 1
2022/9/16, 13, 8, 16, 4, 1, 1
2022/9/17, 14, 8, 19, 5, , 1
2022/9/18, 13, 14, 16, 9, , 1
2022/9/19, 16, 13, 19, 6, , 1
2022/9/20, 15, 21, 14, 13, , 2
2022/9/21, 18, 15, 21, 7, 1, 2
2022/9/22, 41, 12, 21, 4, , 1
2022/9/23, 31, 16, 23, 4, , 
2022/9/24, 22, 12, 23, 5, 1, 1
2022/9/25, 28, 11, 15, 7, , 1
2022/9/26, 16, , 16, 8, , 2
2022/9/27, 19, , 20, 3, , 
2022/9/28, 15, , 20, 4, , 
2022/9/29, 17, , 18, 5, , 
2022/9/30, 15, , 20, 10, , 2
2022/4/1, 17, 9, 11, 3, , 
2022/4/2, 11, 7, 13, 4, 1, 1
2022/4/3, 15, 10, 8, 9, , 2
2022/4/4, 12, 10, 13, 8, , 1
2022/4/5, 18, 13, 11, 8, , 1
2022/4/6, 20, 12, 13, 6, , 1
2022/4/7, 18, 17, 12, 12, , 2
2022/4/8, 23, 10, 15, 5, , 2
2022/4/9, 14, 9, 21, 3, , 2
2022/4/10, 19, 17, 16, 6, , 1
2022/4/11, 22, 10, 16, 7, , 
2022/4/12, 16, 13, 14, 10, , 1
2022/4/13, 18, 19, 19, 10, , 2
2022/4/14, 23, 23, 23, 7, , 2
2022/4/15, 40, 20, 25, 9, , 2
2022/4/16, 40, 24, 25, 5, , 1
2022/4/17, 40, 10, 11, 9, , 2
2022/4/18, 26, 11, 12, 10, , 2
2022/4/19, 16, 10, 11, 10, , 1
2022/4/20, 14, 14, 15, 8, , 
2022/4/21, 21, 16, 17, 9, 1, 1
2022/4/22, 22, 17, 15, 9, , 2
2022/4/23, 31, 20, 19, 9, , 3
2022/4/24, 49, 21, 15, 9, , 4
2022/4/25, 51, 18, 12, 10, , 3
2022/4/26, 43, 17, 12, 9, , 3
2022/4/27, 35, 10, 11, 7, , 2
2022/4/28, 16, 8, 14, 6, , 2
2022/4/29, 9, 10, 17, 6, , 1
2022/4/30, 22, 12, 13, 3, , 1
2022/5/1, 21, 11, 14, 9, , 1
2022/5/2, 14, 15, 19, 8, , 1
2022/5/3, 19, 13, 15, 14, , 1
2022/5/4, 20, 14, 13, 14, 1, 3
2022/5/5, 25, 11, 15, 8, , 2
2022/5/6, 21, 9, 14, 6, , 1
2022/5/7, 12, 11, 16, 9, , 2
2022/5/8, 21, 12, 9, 14, , 3
2022/5/9, 31, 20, 6, 16, , 6
2022/5/10, 34, 29, 1, 18, , 7
2022/5/11, 55, 26, 2, 16, , 6
2022/5/12, 50, 17, 1, 16, , 4
2022/5/13, 51, 5, 11, 4, , 2
2022/5/14, 18, 7, 18, 2, , 1
2022/5/15, 14, 10, 13, 9, , 1
2022/5/16, 13, 9, 15, 9, , 1
2022/5/17, 9, 14, 16, 10, , 1
2022/5/18, 13, 17, 16, 11, , 1
2022/5/19, 17, 11, 14, 13, , 1
2022/5/20, 18, 23, 7, 15, , 4
2022/5/21, 51, 23, 8, 15, , 5
2022/5/22, 69, 26, 6, 17, , 5
2022/5/23, 59, 24, 12, 13, , 5
2022/5/24, 39, 15, 8, 12, , 2
2022/5/25, 32, 9, 9, 9, , 2
2022/5/26, 17, 13, 8, 16, , 4
2022/5/27, 27, 20, 9, 11, , 6
2022/5/28, 43, 9, 14, 6, , 2
2022/5/29, 28, 9, 4, 15, , 2
2022/5/30, 22, 6, 20, 8, , 
2022/5/31, 13, 12, 19, 10, , 
2022/6/1, 17, 12, 14, 13, , 2
2022/6/2, 16, 10, 16, 8, , 1
2022/6/3, 14, 7, 17, 3, , 
2022/6/4, 11, 6, 18, 1, , 1
2022/6/5, 9, 9, 17, 7, , 
2022/6/6, 15, 9, 16, 11, , 1
2022/6/7, 12, 12, 16, 12, , 1
2022/6/8, 13, 10, 16, 9, , 1
2022/6/9, 14, 9, 17, 8, , 1
2022/6/10, 16, , 18, 5, , 1
2022/6/11, 20, , 19, 4, , 
2022/6/12, 18, , 14, 12, , 2
2022/6/13, 24, , 2, 11, , 4
2022/6/14, 33, , , , , 
2022/6/22, 13, 6, 13, 6, , 1
2022/6/23, 10, 13, 12, 12, , 2
2022/6/24, 16, 9, 19, 5, , 
2022/6/25, 12, 10, 16, 9, , 1
2022/6/26, 19, 15, 11, 16, , 3
2022/6/27, 23, 13, 14, 11, , 2
2022/6/28, 22, 12, 12, 12, , 1
2022/6/29, 17, 23, 5, 18, , 5
2022/6/30, 27, 20, 9, 14, , 4
2022/1/3, 19, 19, 14, 1, , 
2022/1/4, 31, 10, 17, 1, , 
2022/1/5, 19, 9, 26, 4, , 
2022/1/6, 15, 9, 25, 5, , 
2022/1/7, 19, 8, 13, 1, , 
2022/1/8, 17, 14, 18, , , 
2022/1/9, 21, 23, 31, , , 1
2022/1/10, 39, 16, 23, , 1, 2
2022/1/11, 31, 10, 21, , , 
2022/1/12, 17, 11, 23, , , 
2022/1/13, 17, 16, 31, , , 
2022/1/14, 24, 10, 21, , , 
2022/1/15, 18, 11, 35, , , 
2022/1/16, 18, 17, 14, , , 2
2022/1/17, 24, 18, 12, 1, 1, 2
2022/1/18, 24, 16, 12, 2, 1, 3
2022/1/19, 26, 18, 21, 6, 1, 3
2022/1/20, 20, 20, 27, 4, 1, 4
2022/1/21, 26, 19, 29, 4, 1, 2
2022/1/22, 28, 17, 38, 4, 1, 2
2022/1/23, 25, 25, 43, 7, 1, 2
2022/1/24, 27, 29, 36, 8, 1, 
